pH,Ra,fSorb,k2,k1,totRa,sites
3.5,5.9754164517e-10,0.000599355795993,-5.67,2.9,5.979e-10,0.006
3.6,5.97447845368e-10,0.000756237886306,-5.67,2.9,5.979e-10,0.006
3.7,5.97329796398e-10,0.000953677206208,-5.67,2.9,5.979e-10,0.006
3.8,5.97181251909e-10,0.0012021209076,-5.67,2.9,5.979e-10,0.006
3.9,5.96994365221e-10,0.00151469272351,-5.67,2.9,5.979e-10,0.006
4.0,5.9675928516e-10,0.00190786894162,-5.67,2.9,5.979e-10,0.006
4.1,5.96463653104e-10,0.0024023196128,-5.67,2.9,5.979e-10,0.006
4.2,5.96091979041e-10,0.00302395209733,-5.67,2.9,5.979e-10,0.006
4.3,5.95624870611e-10,0.00380520051687,-5.67,2.9,5.979e-10,0.006
4.4,5.95038085341e-10,0.00478661090354,-5.67,2.9,5.979e-10,0.006
4.5,5.94301373179e-10,0.00601877708872,-5.67,2.9,5.979e-10,0.006
4.6,5.93377075052e-10,0.00756468464225,-5.67,2.9,5.979e-10,0.006
4.7,5.92218445103e-10,0.0095025169717,-5.67,2.9,5.979e-10,0.006
4.8,5.90767672309e-10,0.0119289641933,-5.67,2.9,5.979e-10,0.006
4.9,5.88953595251e-10,0.0149630452405,-5.67,2.9,5.979e-10,0.006
5.0,5.86689137874e-10,0.0187503965979,-5.67,2.9,5.979e-10,0.006
5.1,5.83868552225e-10,0.0234678838853,-5.67,2.9,5.979e-10,0.006
5.2,5.80364642968e-10,0.0293282439074,-5.67,2.9,5.979e-10,0.006
5.3,5.76026313138e-10,0.0365841894336,-5.67,2.9,5.979e-10,0.006
5.4,5.70676887118e-10,0.0455312140524,-5.67,2.9,5.979e-10,0.006
5.5,5.64114051127e-10,0.0565076917095,-5.67,2.9,5.979e-10,0.006
5.6,5.5611241585e-10,0.0698905906502,-5.67,2.9,5.979e-10,0.006
5.7,5.46430067937e-10,0.0860845159115,-5.67,2.9,5.979e-10,0.006
5.8,5.34820609584e-10,0.105501572865,-5.67,2.9,5.979e-10,0.006
5.9,5.21052035546e-10,0.128529795039,-5.67,2.9,5.979e-10,0.006
6.0,5.04933079739e-10,0.155489078878,-5.67,2.9,5.979e-10,0.006
6.1,4.86346143081e-10,0.186576111255,-5.67,2.9,5.979e-10,0.006
6.2,4.65283530399e-10,0.221803762504,-5.67,2.9,5.979e-10,0.006
6.3,4.41880840588e-10,0.260945240695,-5.67,2.9,5.979e-10,0.006
6.4,4.16438946888e-10,0.303497329172,-5.67,2.9,5.979e-10,0.006
6.5,3.89425545906e-10,0.348677795775,-5.67,2.9,5.979e-10,0.006
6.6,3.61450072465e-10,0.395467348276,-5.67,2.9,5.979e-10,0.006
6.7,3.3321201718e-10,0.442696074294,-5.67,2.9,5.979e-10,0.006
6.8,3.05430562602e-10,0.489161126272,-5.67,2.9,5.979e-10,0.006
6.9,2.78769692863e-10,0.533751977149,-5.67,2.9,5.979e-10,0.006
7.0,2.53774509641e-10,0.575556933198,-5.67,2.9,5.979e-10,0.006
7.1,2.30830591612e-10,0.613931106185,-5.67,2.9,5.979e-10,0.006
7.2,2.1015082114e-10,0.648518445994,-5.67,2.9,5.979e-10,0.006
7.3,1.91786572477e-10,0.679233028136,-5.67,2.9,5.979e-10,0.006
7.4,1.75655284157e-10,0.706212938356,-5.67,2.9,5.979e-10,0.006
7.5,1.61575114514e-10,0.729762310564,-5.67,2.9,5.979e-10,0.006
7.6,1.49298740077e-10,0.750294798332,-5.67,2.9,5.979e-10,0.006
7.7,1.38540667158e-10,0.768287895705,-5.67,2.9,5.979e-10,0.006
7.8,1.28993578407e-10,0.784255597246,-5.67,2.9,5.979e-10,0.006
7.9,1.20324881974e-10,0.798754169637,-5.67,2.9,5.979e-10,0.006
8.0,1.12109149051e-10,0.812495151277,-5.67,2.9,5.979e-10,0.006
8.1,1.02972635711e-10,0.827776157031,-5.67,2.9,5.979e-10,0.006
8.2,1.01361221645e-10,0.830471280072,-5.67,2.9,5.979e-10,0.006
8.3,9.85938327572e-11,0.835099794686,-5.67,2.9,5.979e-10,0.006
8.4,9.5501352089e-11,0.840272031964,-5.67,2.9,5.979e-10,0.006
8.5,9.2307653169e-11,0.845613558841,-5.67,2.9,5.979e-10,0.006
8.6,8.91093985675e-11,0.850962705189,-5.67,2.9,5.979e-10,0.006
8.7,8.5975596452e-11,0.856204053434,-5.67,2.9,5.979e-10,0.006
8.8,8.29668031383e-11,0.861236321896,-5.67,2.9,5.979e-10,0.006
8.9,8.01365596882e-11,0.865969962054,-5.67,2.9,5.979e-10,0.006
9.0,7.7528294005e-11,0.870332339848,-5.67,2.9,5.979e-10,0.006
9.1,7.51722575209e-11,0.874272859139,-5.67,2.9,5.979e-10,0.006
9.2,7.30842278858e-11,0.877765131484,-5.67,2.9,5.979e-10,0.006
9.3,7.12662684024e-11,0.880805705967,-5.67,2.9,5.979e-10,0.006
9.4,6.9709058817e-11,0.883410170903,-5.67,2.9,5.979e-10,0.006
9.5,6.83950283566e-11,0.885607913771,-5.67,2.9,5.979e-10,0.006
9.6,6.73015792245e-11,0.887436729847,-5.67,2.9,5.979e-10,0.006
9.7,6.64039148334e-11,0.888938091933,-5.67,2.9,5.979e-10,0.006
9.8,6.56772398716e-11,0.890153470695,-5.67,2.9,5.979e-10,0.006
9.9,6.50982980229e-11,0.891121762798,-5.67,2.9,5.979e-10,0.006
10.0,6.4646333281e-11,0.891877683089,-5.67,2.9,5.979e-10,0.006
2.0,5.97891707889e-10,1.38687250254e-05,-5.67,2.9,5.979e-10,0.0055
2.1,5.97889164985e-10,1.81217842001e-05,-5.67,2.9,5.979e-10,0.0055
2.2,5.97885906478e-10,2.35717039847e-05,-5.67,2.9,5.979e-10,0.0055
2.3,5.97881744608e-10,3.05325163617e-05,-5.67,2.9,5.979e-10,0.0055
2.4,5.97876443708e-10,3.93983815294e-05,-5.67,2.9,5.979e-10,0.0055
2.5,5.97869708968e-10,5.06623714333e-05,-5.67,2.9,5.979e-10,0.0055
2.6,5.97861170586e-10,6.49429912661e-05,-5.67,2.9,5.979e-10,0.0055
2.7,5.97850364368e-10,8.30166118188e-05,-5.67,2.9,5.979e-10,0.0055
2.8,5.97836707122e-10,0.000105858635542,-5.67,2.9,5.979e-10,0.0055
2.9,5.97819465617e-10,0.000134695405466,-5.67,2.9,5.979e-10,0.0055
3.0,5.97797717514e-10,0.000171069553396,-5.67,2.9,5.979e-10,0.0055
3.1,5.97770302236e-10,0.000216922168367,-5.67,2.9,5.979e-10,0.0055
3.2,5.97735759241e-10,0.000274696034472,-5.67,2.9,5.979e-10,0.0055
3.3,5.97692250509e-10,0.000347465279894,-5.67,2.9,5.979e-10,0.0055
3.4,5.97637463224e-10,0.000439098137486,-5.67,2.9,5.979e-10,0.0055
3.5,5.9756848765e-10,0.000554461197421,-5.67,2.9,5.979e-10,0.0055
3.6,5.97481663964e-10,0.000699675590929,-5.67,2.9,5.979e-10,0.0055
3.7,5.97372390276e-10,0.000882438073035,-5.67,2.9,5.979e-10,0.0055
3.8,5.97234882272e-10,0.00111242302709,-5.67,2.9,5.979e-10,0.0055
3.9,5.97061872687e-10,0.00140178510226,-5.67,2.9,5.979e-10,0.0055
4.0,5.96844236213e-10,0.0017657865646,-5.67,2.9,5.979e-10,0.0055
4.1,5.96570522397e-10,0.00222357852981,-5.67,2.9,5.979e-10,0.0055
4.2,5.96226375658e-10,0.0027991710025,-5.67,2.9,5.979e-10,0.0055
4.3,5.95793817798e-10,0.00352263288436,-5.67,2.9,5.979e-10,0.0055
4.4,5.95250364653e-10,0.00443156940471,-5.67,2.9,5.979e-10,0.0055
4.5,5.94567945185e-10,0.00557292994576,-5.67,2.9,5.979e-10,0.0055
4.6,5.93711589421e-10,0.00700520250767,-5.67,2.9,5.979e-10,0.0055
4.7,5.92637852387e-10,0.00880104969545,-5.67,2.9,5.979e-10,0.0055
4.8,5.91292947248e-10,0.0110504310955,-5.67,2.9,5.979e-10,0.0055
4.9,5.89610575429e-10,0.0138642324318,-5.67,2.9,5.979e-10,0.0055
5.0,5.87509470195e-10,0.0173783739838,-5.67,2.9,5.979e-10,0.0055
5.1,5.8489072008e-10,0.0217582872053,-5.67,2.9,5.979e-10,0.0055
5.2,5.81635019468e-10,0.0272035131834,-5.67,2.9,5.979e-10,0.0055
5.3,5.77600112797e-10,0.033951977258,-5.67,2.9,5.979e-10,0.0055
5.4,5.7261890296e-10,0.0422831527682,-5.67,2.9,5.979e-10,0.0055
5.5,5.66498845241e-10,0.0525190746931,-5.67,2.9,5.979e-10,0.0055
5.6,5.59023671023e-10,0.0650214567272,-5.67,2.9,5.979e-10,0.0055
5.7,5.49958635283e-10,0.0801829147305,-5.67,2.9,5.979e-10,0.0055
5.8,5.39060770077e-10,0.0984098175662,-5.67,2.9,5.979e-10,0.0055
5.9,5.26095551305e-10,0.120094411599,-5.67,2.9,5.979e-10,0.0055
6.0,5.10860858282e-10,0.145574747814,-5.67,2.9,5.979e-10,0.0055
6.1,4.932178378e-10,0.175083061046,-5.67,2.9,5.979e-10,0.0055
6.2,4.73126152552e-10,0.20868681627,-5.67,2.9,5.979e-10,0.0055
6.3,4.50678320294e-10,0.246231275642,-5.67,2.9,5.979e-10,0.0055
6.4,4.2612522808e-10,0.287296825423,-5.67,2.9,5.979e-10,0.0055
6.5,3.99883792325e-10,0.331186164368,-5.67,2.9,5.979e-10,0.0055
6.6,3.72519566338e-10,0.376953392978,-5.67,2.9,5.979e-10,0.0055
6.7,3.44702425898e-10,0.423478130292,-5.67,2.9,5.979e-10,0.0055
6.8,3.17141061537e-10,0.469575076874,-5.67,2.9,5.979e-10,0.0055
6.9,2.90508915385e-10,0.514117886962,-5.67,2.9,5.979e-10,0.0055
7.0,2.65377170167e-10,0.556151245748,-5.67,2.9,5.979e-10,0.0055
7.1,2.42167915764e-10,0.594969199257,-5.67,2.9,5.979e-10,0.0055
7.2,2.21133941939e-10,0.630148951432,-5.67,2.9,5.979e-10,0.0055
7.3,2.02363901367e-10,0.661542228856,-5.67,2.9,5.979e-10,0.0055
7.4,1.85805923279e-10,0.689235786454,-5.67,2.9,5.979e-10,0.0055
7.5,1.71300538499e-10,0.71349633969,-5.67,2.9,5.979e-10,0.0055
7.6,1.5861451799e-10,0.734713968907,-5.67,2.9,5.979e-10,0.0055
7.7,1.47469298658e-10,0.753354576587,-5.67,2.9,5.979e-10,0.0055
7.8,1.37558856597e-10,0.769929993984,-5.67,2.9,5.979e-10,0.0055
7.9,1.28547632997e-10,0.78500145008,-5.67,2.9,5.979e-10,0.0055
8.0,1.20003316546e-10,0.799291994404,-5.67,2.9,5.979e-10,0.0055
8.1,1.10530771346e-10,0.815135020327,-5.67,2.9,5.979e-10,0.0055
8.2,1.08701544087e-10,0.818194440396,-5.67,2.9,5.979e-10,0.0055
8.3,1.05685661011e-10,0.823238566631,-5.67,2.9,5.979e-10,0.0055
8.4,1.02350822488e-10,0.828816152387,-5.67,2.9,5.979e-10,0.0055
8.5,9.89198255869e-11,0.834554564999,-5.67,2.9,5.979e-10,0.0055
8.6,9.54900405027e-11,0.840290950823,-5.67,2.9,5.979e-10,0.0055
8.7,9.21323837785e-11,0.845906700488,-5.67,2.9,5.979e-10,0.0055
8.8,8.89100662926e-11,0.851296092503,-5.67,2.9,5.979e-10,0.0055
8.9,8.58795027861e-11,0.856364772059,-5.67,2.9,5.979e-10,0.0055
9.0,8.3086714057e-11,0.861035768428,-5.67,2.9,5.979e-10,0.0055
9.1,8.05638874265e-11,0.865255247656,-5.67,2.9,5.979e-10,0.0055
9.2,7.83278798009e-11,0.868995016222,-5.67,2.9,5.979e-10,0.0055
9.3,7.63809541397e-11,0.87225128928,-5.67,2.9,5.979e-10,0.0055
9.4,7.47132233935e-11,0.875040603122,-5.67,2.9,5.979e-10,0.0055
9.5,7.33059743298e-11,0.877394256013,-5.67,2.9,5.979e-10,0.0055
9.6,7.21351041972e-11,0.879352560299,-5.67,2.9,5.979e-10,0.0055
9.7,7.11741448547e-11,0.880959784488,-5.67,2.9,5.979e-10,0.0055
9.8,7.03966203636e-11,0.882260210129,-5.67,2.9,5.979e-10,0.0055
9.9,6.97776981073e-11,0.883295370284,-5.67,2.9,5.979e-10,0.0055
10.0,6.92952234353e-11,0.884102319058,-5.67,2.9,5.979e-10,0.0055
2.0,5.97892431627e-10,1.26582597078e-05,-5.67,2.9,5.979e-10,0.005
2.1,5.97890105972e-10,1.65479642967e-05,-5.67,2.9,5.979e-10,0.005
2.2,5.97887124276e-10,2.15349120765e-05,-5.67,2.9,5.979e-10,0.005
2.3,5.97883313647e-10,2.79082675722e-05,-5.67,2.9,5.979e-10,0.005
2.4,5.97878457637e-10,3.60300427575e-05,-5.67,2.9,5.979e-10,0.005
2.5,5.978722851e-10,4.635373868e-05,-5.67,2.9,5.979e-10,0.005
2.6,5.97864456067e-10,5.94479558215e-05,-5.67,2.9,5.979e-10,0.005
2.7,5.9785454389e-10,7.60262745932e-05,-5.67,2.9,5.979e-10,0.005
2.8,5.97842012657e-10,9.69850185399e-05,-5.67,2.9,5.979e-10,0.005
2.9,5.97826188708e-10,0.000123450897785,-5.67,2.9,5.979e-10,0.005
3.0,5.97806224755e-10,0.000156841018113,-5.67,2.9,5.979e-10,0.005
3.1,5.97781054751e-10,0.000198938365866,-5.67,2.9,5.979e-10,0.005
3.2,5.97749337168e-10,0.000251986673229,-5.67,2.9,5.979e-10,0.005
3.3,5.97709383757e-10,0.000318809572441,-5.67,2.9,5.979e-10,0.005
3.4,5.97659070096e-10,0.000402960199919,-5.67,2.9,5.979e-10,0.005
3.5,5.97595723332e-10,0.000508908962173,-5.67,2.9,5.979e-10,0.005
3.6,5.97515981336e-10,0.000642279084008,-5.67,2.9,5.979e-10,0.005
3.7,5.97415616159e-10,0.00081014189852,-5.67,2.9,5.979e-10,0.005
3.8,5.97289312905e-10,0.00102138667887,-5.67,2.9,5.979e-10,0.005
3.9,5.97130393134e-10,0.00128718325067,-5.67,2.9,5.979e-10,0.005
4.0,5.9693046945e-10,0.0016215597085,-5.67,2.9,5.979e-10,0.005
4.1,5.96679015044e-10,0.00204212235561,-5.67,2.9,5.979e-10,0.005
4.2,5.96362828722e-10,0.00257095045711,-5.67,2.9,5.979e-10,0.005
4.3,5.9596537233e-10,0.00323570441566,-5.67,2.9,5.979e-10,0.005
4.4,5.95465953762e-10,0.00407099220286,-5.67,2.9,5.979e-10,0.005
4.5,5.94838725313e-10,0.0051200446344,-5.67,2.9,5.979e-10,0.005
4.6,5.94051464709e-10,0.00643675412413,-5.67,2.9,5.979e-10,0.005
4.7,5.93064105955e-10,0.00808813186909,-5.67,2.9,5.979e-10,0.005
4.8,5.91826991268e-10,0.0101572315311,-5.67,2.9,5.979e-10,0.005
4.9,5.9027882678e-10,0.0127465683554,-5.67,2.9,5.979e-10,0.005
5.0,5.88344348226e-10,0.0159820233722,-5.67,2.9,5.979e-10,0.005
5.1,5.85931744848e-10,0.0200171519513,-5.67,2.9,5.979e-10,0.005
5.2,5.82929959332e-10,0.0250376997297,-5.67,2.9,5.979e-10,0.005
5.3,5.79206089167e-10,0.0312659488762,-5.67,2.9,5.979e-10,0.005
5.4,5.74603267606e-10,0.0389642622419,-5.67,2.9,5.979e-10,0.005
5.5,5.68939645727e-10,0.0484367858715,-5.67,2.9,5.979e-10,0.005
5.6,5.62009274215e-10,0.0600279742188,-5.67,2.9,5.979e-10,0.005
5.7,5.53586121785e-10,0.0741158692346,-5.67,2.9,5.979e-10,0.005
5.8,5.43432555488e-10,0.0910979168962,-5.67,2.9,5.979e-10,0.005
5.9,5.31313744051e-10,0.111366877318,-5.67,2.9,5.979e-10,0.005
6.0,5.17019057486e-10,0.135275033473,-5.67,2.9,5.979e-10,0.005
6.1,5.00390526981e-10,0.163086591435,-5.67,2.9,5.979e-10,0.005
6.2,4.81356579969e-10,0.194921257788,-5.67,2.9,5.979e-10,0.005
6.3,4.59966673794e-10,0.230696314109,-5.67,2.9,5.979e-10,0.005
6.4,4.36419719624e-10,0.270079077397,-5.67,2.9,5.979e-10,0.005
6.5,4.11077512479e-10,0.312464438069,-5.67,2.9,5.979e-10,0.005
6.6,3.84455230952e-10,0.35699074937,-5.67,2.9,5.979e-10,0.005
6.7,3.57185343263e-10,0.402600195245,-5.67,2.9,5.979e-10,0.005
6.8,3.2995830575e-10,0.448137973323,-5.67,2.9,5.979e-10,0.005
6.9,3.03450765321e-10,0.492472377788,-5.67,2.9,5.979e-10,0.005
7.0,2.78256266264e-10,0.534610693654,-5.67,2.9,5.979e-10,0.005
7.1,2.54832562436e-10,0.573787318221,-5.67,2.9,5.979e-10,0.005
7.2,2.33474002296e-10,0.609509947657,-5.67,2.9,5.979e-10,0.005
7.3,2.14309834225e-10,0.641562411399,-5.67,2.9,5.979e-10,0.005
7.4,1.97322913708e-10,0.669973383997,-5.67,2.9,5.979e-10,0.005
7.5,1.82380106678e-10,0.694965534908,-5.67,2.9,5.979e-10,0.005
7.6,1.69265660883e-10,0.716899714194,-5.67,2.9,5.979e-10,0.005
7.7,1.57710522306e-10,0.736225920211,-5.67,2.9,5.979e-10,0.005
7.8,1.47411726421e-10,0.753450867334,-5.67,2.9,5.979e-10,0.005
7.9,1.38031828569e-10,0.769138938671,-5.67,2.9,5.979e-10,0.005
8.0,1.29132268985e-10,0.784023634412,-5.67,2.9,5.979e-10,0.005
8.1,1.19297832559e-10,0.800471930827,-5.67,2.9,5.979e-10,0.005
8.2,1.17219931702e-10,0.803947262582,-5.67,2.9,5.979e-10,0.005
8.3,1.13921486348e-10,0.809463980016,-5.67,2.9,5.979e-10,0.005
8.4,1.10311836207e-10,0.815501193833,-5.67,2.9,5.979e-10,0.005
8.5,1.06611732491e-10,0.821689693108,-5.67,2.9,5.979e-10,0.005
8.6,1.02919087383e-10,0.827865717708,-5.67,2.9,5.979e-10,0.005
8.7,9.93068946956e-11,0.833907183985,-5.67,2.9,5.979e-10,0.005
8.8,9.58413758665e-11,0.839703335229,-5.67,2.9,5.979e-10,0.005
8.9,9.25822601016e-11,0.84515427312,-5.67,2.9,5.979e-10,0.005
9.0,8.95785985529e-11,0.8501779586,-5.67,2.9,5.979e-10,0.005
9.1,8.68648791694e-11,0.854716709869,-5.67,2.9,5.979e-10,0.005
9.2,8.44592865906e-11,0.858740112744,-5.67,2.9,5.979e-10,0.005
9.3,8.23644002604e-11,0.862243853052,-5.67,2.9,5.979e-10,0.005
9.4,8.05697599994e-11,0.865245425657,-5.67,2.9,5.979e-10,0.005
9.5,7.9055404762e-11,0.867778215819,-5.67,2.9,5.979e-10,0.005
9.6,7.77955534065e-11,0.869885343023,-5.67,2.9,5.979e-10,0.005
9.7,7.67618553763e-11,0.871614224157,-5.67,2.9,5.979e-10,0.005
9.8,7.5925931891e-11,0.873012323313,-5.67,2.9,5.979e-10,0.005
9.9,7.52611602209e-11,0.874124167552,-5.67,2.9,5.979e-10,0.005
10.0,7.47437951835e-11,0.874989471177,-5.67,2.9,5.979e-10,0.005
2.0,5.97893160916e-10,1.14385079303e-05,-5.67,2.9,5.979e-10,0.0045
2.1,5.9789105498e-10,1.49607288793e-05,-5.67,2.9,5.979e-10,0.0045
2.2,5.97888353403e-10,1.94791720227e-05,-5.67,2.9,5.979e-10,0.0045
2.3,5.97884898718e-10,2.52572031593e-05,-5.67,2.9,5.979e-10,0.0045
2.4,5.97880493765e-10,3.26245781965e-05,-5.67,2.9,5.979e-10,0.0045
2.5,5.97874891558e-10,4.19943841314e-05,-5.67,2.9,5.979e-10,0.0045
2.6,5.97867782467e-10,5.38844836731e-05,-5.67,2.9,5.979e-10,0.0045
2.7,5.97858777992e-10,6.89446527185e-05,-5.67,2.9,5.979e-10,0.0045
2.8,5.97847390249e-10,8.79908870781e-05,-5.67,2.9,5.979e-10,0.0045
2.9,5.97833006077e-10,0.000112048707983,-5.67,2.9,5.979e-10,0.0045
3.0,5.97814854413e-10,0.000142407737988,-5.67,2.9,5.979e-10,0.0045
3.1,5.97791965219e-10,0.000180690384345,-5.67,2.9,5.979e-10,0.0045
3.2,5.97763117859e-10,0.000228938185316,-5.67,2.9,5.979e-10,0.0045
3.3,5.9772677624e-10,0.000289720287975,-5.67,2.9,5.979e-10,0.0045
3.4,5.97681007366e-10,0.000366269667805,-5.67,2.9,5.979e-10,0.0045
3.5,5.97623379102e-10,0.000462654119955,-5.67,2.9,5.979e-10,0.0045
3.6,5.975508319e-10,0.000583990801598,-5.67,2.9,5.979e-10,0.0045
3.7,5.97459517951e-10,0.00073671525163,-5.67,2.9,5.979e-10,0.0045
3.8,5.97344599669e-10,0.000928918433549,-5.67,2.9,5.979e-10,0.0045
3.9,5.97199997507e-10,0.00117076851152,-5.67,2.9,5.979e-10,0.0045
4.0,5.97018074858e-10,0.00147503786956,-5.67,2.9,5.979e-10,0.0045
4.1,5.96789245089e-10,0.00185776034699,-5.67,2.9,5.979e-10,0.0045
4.2,5.96501482711e-10,0.00233904881899,-5.67,2.9,5.979e-10,0.0045
4.3,5.96139717233e-10,0.00294410899353,-5.67,2.9,5.979e-10,0.0045
4.4,5.95685084607e-10,0.00370449137517,-5.67,2.9,5.979e-10,0.0045
4.5,5.95114007688e-10,0.00465962922153,-5.67,2.9,5.979e-10,0.0045
4.6,5.94397074316e-10,0.00585871497568,-5.67,2.9,5.979e-10,0.0045
4.7,5.93497680584e-10,0.00736296941934,-5.67,2.9,5.979e-10,0.0045
4.8,5.92370409316e-10,0.00924835371136,-5.67,2.9,5.979e-10,0.0045
4.9,5.90959122236e-10,0.011608760268,-5.67,2.9,5.979e-10,0.0045
5.0,5.89194763012e-10,0.0145596872178,-5.67,2.9,5.979e-10,0.0045
5.1,5.86992902926e-10,0.0182423433255,-5.67,2.9,5.979e-10,0.0045
5.2,5.84251119355e-10,0.022828032522,-5.67,2.9,5.979e-10,0.0045
5.3,5.80846389593e-10,0.0285225128062,-5.67,2.9,5.979e-10,0.0045
5.4,5.76632815104e-10,0.0355698024694,-5.67,2.9,5.979e-10,0.0045
5.5,5.71440214503e-10,0.044254533361,-5.67,2.9,5.979e-10,0.0045
5.6,5.65074273037e-10,0.0549017008911,-5.67,2.9,5.979e-10,0.0045
5.7,5.57319378141e-10,0.0678719214904,-5.67,2.9,5.979e-10,0.0045
5.8,5.47945369102e-10,0.0835501436663,-5.67,2.9,5.979e-10,0.0045
5.9,5.36719648763e-10,0.10232539093,-5.67,2.9,5.979e-10,0.0045
6.0,5.23425873068e-10,0.124559503148,-5.67,2.9,5.979e-10,0.0045
6.1,5.07889674942e-10,0.150544112825,-5.67,2.9,5.979e-10,0.0045
6.2,4.90010335736e-10,0.180447673965,-5.67,2.9,5.979e-10,0.0045
6.3,4.69794976608e-10,0.214258276286,-5.67,2.9,5.979e-10,0.0045
6.4,4.47389115145e-10,0.251732538643,-5.67,2.9,5.979e-10,0.0045
6.5,4.23095316609e-10,0.292364414436,-5.67,2.9,5.979e-10,0.0045
6.6,3.97371581528e-10,0.335387888397,-5.67,2.9,5.979e-10,0.0045
6.7,3.70804217197e-10,0.379822349563,-5.67,2.9,5.979e-10,0.0045
6.8,3.44056162923e-10,0.42455901836,-5.67,2.9,5.979e-10,0.0045
6.9,3.17799158408e-10,0.468474396373,-5.67,2.9,5.979e-10,0.0045
7.0,2.92643586342e-10,0.510547606052,-5.67,2.9,5.979e-10,0.0045
7.1,2.69080615747e-10,0.549957157138,-5.67,2.9,5.979e-10,0.0045
7.2,2.47447007974e-10,0.586139809376,-5.67,2.9,5.979e-10,0.0045
7.3,2.27915748304e-10,0.618806241338,-5.67,2.9,5.979e-10,0.0045
7.4,2.10508769559e-10,0.647919769929,-5.67,2.9,5.979e-10,0.0045
7.5,1.95123847453e-10,0.673651367364,-5.67,2.9,5.979e-10,0.0045
7.6,1.8156681062e-10,0.696325789229,-5.67,2.9,5.979e-10,0.0045
7.7,1.69581388231e-10,0.716371653737,-5.67,2.9,5.979e-10,0.0045
7.8,1.58870037584e-10,0.734286607152,-5.67,2.9,5.979e-10,0.0045
7.9,1.49094993255e-10,0.750635569067,-5.67,2.9,5.979e-10,0.0045
8.0,1.39812517765e-10,0.766160699507,-5.67,2.9,5.979e-10,0.0045
8.1,1.29589744459e-10,0.783258497308,-5.67,2.9,5.979e-10,0.0045
8.2,1.27226498531e-10,0.787211074542,-5.67,2.9,5.979e-10,0.0045
8.3,1.23604947354e-10,0.793268193085,-5.67,2.9,5.979e-10,0.0045
8.4,1.19681914762e-10,0.799829545472,-5.67,2.9,5.979e-10,0.0045
8.5,1.15674793071e-10,0.806531538601,-5.67,2.9,5.979e-10,0.0045
8.6,1.11681791843e-10,0.813209914964,-5.67,2.9,5.979e-10,0.0045
8.7,1.07778173487e-10,0.819738796644,-5.67,2.9,5.979e-10,0.0045
8.8,1.04033606166e-10,0.826001662208,-5.67,2.9,5.979e-10,0.0045
8.9,1.00511686392e-10,0.831892145189,-5.67,2.9,5.979e-10,0.0045
9.0,9.72650550537e-11,0.83732220262,-5.67,2.9,5.979e-10,0.0045
9.1,9.43309777809e-11,0.842229506973,-5.67,2.9,5.979e-10,0.0045
9.2,9.17293041046e-11,0.846580859501,-5.67,2.9,5.979e-10,0.0045
9.3,8.94631044523e-11,0.85037112485,-5.67,2.9,5.979e-10,0.0045
9.4,8.75213650216e-11,0.853618723831,-5.67,2.9,5.979e-10,0.0045
9.5,8.58827697366e-11,0.856359308017,-5.67,2.9,5.979e-10,0.0045
9.6,8.45196629249e-11,0.858639132087,-5.67,2.9,5.979e-10,0.0045
9.7,8.34015648064e-11,0.860509174099,-5.67,2.9,5.979e-10,0.0045
9.8,8.24979292966e-11,0.862020523003,-5.67,2.9,5.979e-10,0.0045
9.9,8.17800867645e-11,0.863221129345,-5.67,2.9,5.979e-10,0.0045
10.0,8.12224699243e-11,0.864153754935,-5.67,2.9,5.979e-10,0.0045
2.0,5.97893895893e-10,1.02092434079e-05,-5.67,2.9,5.979e-10,0.004
2.1,5.97892012236e-10,1.33596986612e-05,-5.67,2.9,5.979e-10,0.004
2.2,5.97889594323e-10,1.74037085789e-05,-5.67,2.9,5.979e-10,0.004
2.3,5.97886500416e-10,2.25783305357e-05,-5.67,2.9,5.979e-10,0.004
2.4,5.97882553015e-10,2.91804406069e-05,-5.67,2.9,5.979e-10,0.004
2.5,5.97877529749e-10,3.75819557705e-05,-5.67,2.9,5.979e-10,0.004
2.6,5.97871151871e-10,4.82490875477e-05,-5.67,2.9,5.979e-10,0.004
2.7,5.97863069691e-10,6.17666986662e-05,-5.67,2.9,5.979e-10,0.004
2.8,5.97852844166e-10,7.88690986561e-05,-5.67,2.9,5.979e-10,0.004
2.9,5.97839923645e-10,0.000100478935132,-5.67,2.9,5.979e-10,0.004
3.0,5.97823614546e-10,0.000127756236218,-5.67,2.9,5.979e-10,0.004
3.1,5.97803044438e-10,0.000162160164363,-5.67,2.9,5.979e-10,0.004
3.2,5.97777115595e-10,0.000205526684574,-5.67,2.9,5.979e-10,0.004
3.3,5.97744446648e-10,0.000260166168254,-5.67,2.9,5.979e-10,0.004
3.4,5.97703299282e-10,0.000328985981708,-5.67,2.9,5.979e-10,0.004
3.5,5.97651486219e-10,0.000415644391086,-5.67,2.9,5.979e-10,0.004
3.6,5.97586255741e-10,0.000524743701065,-5.67,2.9,5.979e-10,0.004
3.7,5.97504146856e-10,0.000662072493543,-5.67,2.9,5.979e-10,0.004
3.8,5.97400807781e-10,0.000834909214746,-5.67,2.9,5.979e-10,0.004
3.9,5.97270768693e-10,0.00105240225215,-5.67,2.9,5.979e-10,0.004
4.0,5.97107157626e-10,0.00132604511423,-5.67,2.9,5.979e-10,0.004
4.1,5.96901345894e-10,0.00167026945365,-5.67,2.9,5.979e-10,0.004
