pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
8.1,5.97635038175e-10,5.97588415336e-10,3.28954148767e-25,2.30001659897e-40,2.40214095471e-15,7.91876052552e-22,2.99495456182e-14,1.42711521354e-14,2.65116847336e-13,0.000443154080857,1.9,5.979e-10,6.23e-06
8.2,5.97633515616e-10,5.97582447424e-10,3.17151275467e-25,2.13826580557e-40,3.02341561125e-15,1.25465542474e-21,3.00309544092e-14,1.80138206799e-14,2.66643694684e-13,0.000445700591828,1.9,5.979e-10,6.23e-06
8.3,5.97633158093e-10,5.97576574359e-10,3.04696350972e-25,1.97397243752e-40,3.80525057066e-15,1.9878018824e-21,3.00716307459e-14,2.27068509282e-14,2.67006312735e-13,0.000446298557005,1.9,5.979e-10,6.23e-06
8.4,5.97633956371e-10,5.97570508695e-10,2.91282542033e-25,1.80437140921e-40,4.7890545507e-15,3.14917353343e-21,3.00734698946e-14,2.8585148301e-14,2.66214199509e-13,0.000444963419688,1.9,5.979e-10,6.23e-06
8.5,5.97635932081e-10,5.97563930301e-10,2.7668794182e-25,1.62848705776e-40,6.0268714924e-15,4.98870368092e-21,3.00366344726e-14,3.593826933e-14,2.64246046724e-13,0.000441659004399,1.9,5.979e-10,6.23e-06
8.6,5.97639135864e-10,5.9755647102e-10,2.60792185349e-25,1.4471727068e-40,7.58409163982e-15,7.9020242861e-21,2.9959566177e-14,4.51211786205e-14,2.61051607005e-13,0.000436300612184,1.9,5.979e-10,6.23e-06
8.7,5.97643642484e-10,5.97547694647e-10,2.4359340716e-25,1.26303343507e-40,9.5428453612e-15,1.25152508833e-20,2.98389650943e-14,5.65660137932e-14,2.56556603824e-13,0.000428763197954,1.9,5.979e-10,6.23e-06
8.8,5.97649542396e-10,5.97537072134e-10,2.2521934917e-25,1.08013517561e-40,1.20062487878e-14,1.98189840416e-20,2.96697423213e-14,7.07942510362e-14,2.50671190351e-13,0.000418895474694,1.9,5.979e-10,6.23e-06
8.9,5.97656929188e-10,5.97523952348e-10,2.05926142297e-25,0.0,1.51037113448e-14,3.13800043442e-20,2.94449594366e-14,8.84281375531e-14,2.43302537881e-13,0.000406540913172,1.9,5.979e-10,6.23e-06
9.0,5.97665882603e-10,5.97507529722e-10,1.86080138262e-25,0.0,1.89975657989e-14,4.9675547461e-20,2.91557782282e-14,1.10199487102e-13,2.34371858151e-13,0.00039156614332,1.9,5.979e-10,6.23e-06
9.1,5.97676447598e-10,5.97486811843e-10,1.6612233673e-25,0.0,2.38913435414e-14,7.86208630464e-20,2.87914571856e-14,1.36952875026e-13,2.23835392991e-13,0.000373895973188,1.9,5.979e-10,6.23e-06
9.2,5.97688611237e-10,5.97460592648e-10,1.46520309592e-25,0.0,3.00400937851e-14,1.24401343634e-19,2.83394481929e-14,1.69638922656e-13,2.11707586942e-13,0.0003535520367,1.9,5.979e-10,6.23e-06
9.3,5.97702280893e-10,5.97427439946e-10,1.27716874232e-25,0.0,3.77632380048e-14,1.96784240008e-19,2.77856667445e-14,2.09291845928e-13,1.98082970652e-13,0.000330689256927,1.9,5.979e-10,6.23e-06
9.4,5.97717268752e-10,5.97385708755e-10,1.10086013352e-25,0.0,4.74605637159e-14,3.11184954381e-19,2.71150281629e-14,2.56984093238e-13,1.83151755924e-13,0.000305621756631,1.9,5.979e-10,6.23e-06
9.5,5.97733288144e-10,5.97333592819e-10,9.39040438023e-26,0.0,5.96320987413e-14,4.91919552903e-19,2.63123525999e-14,3.13750381484e-13,1.67203635067e-13,0.000278828995115,1.9,5.979e-10,6.23e-06
9.6,5.97749965848e-10,5.97269223732e-10,7.93390829895e-26,0.0,7.49027731758e-14,7.77320282285e-19,2.53637293484e-14,3.8047483656e-13,1.5061564315e-13,0.000250935192899,1.9,5.979e-10,6.23e-06
9.7,5.97766871024e-10,5.97190818796e-10,6.64567908182e-26,0.0,9.40529760374e-14,1.22777396105e-18,2.42583779266e-14,4.57739646052e-13,1.33823432559e-13,0.000222660940428,1.9,5.979e-10,6.23e-06
9.8,5.97783556695e-10,5.97096864614e-10,5.52371306663e-26,0.0,1.18056350556e-13,1.93834079813e-18,2.29909324927e-14,5.4564285963e-13,1.17280050918e-13,0.000194753813431,1.9,5.979e-10,6.23e-06
9.90000000001,5.97799605609e-10,5.96986305439e-10,4.55961331587e-26,0.0,1.48126446907e-13,3.05854191212e-18,2.15639042343e-14,6.43606760917e-13,1.01410417045e-13,0.000167911675451,1.9,5.979e-10,6.23e-06
10.0,5.97814670779e-10,5.96858687892e-10,3.74077674978e-26,0.0,1.85774160418e-13,4.82334987625e-18,1.99898722108e-14,7.50214030683e-13,8.65712007676e-14,0.000142714870627,1.9,5.979e-10,6.23e-06
2.0,5.97899997131e-10,5.94440174625e-10,3.42898883399e-12,3.08328792814e-14,1.39554795362e-21,3.29739875209e-34,7.9183223209e-19,2.70544138499e-25,1.79065083151e-18,4.79803198635e-09,1.8,5.979e-10,6.23e-06
2.1,5.97899996584e-10,5.95064533557e-10,2.81513759935e-12,2.03243951394e-14,1.81571525034e-21,5.45900959465e-34,1.0302247933e-18,4.47858453907e-25,2.35440301554e-18,5.71389534624e-09,1.8,5.979e-10,6.23e-06
2.2,5.97899996605e-10,5.95582365765e-10,2.30428416698e-12,1.33453340044e-14,2.35520300306e-21,9.0014830705e-34,1.33631057855e-18,7.38427399747e-25,3.08335390823e-18,5.67795608489e-09,1.8,5.979e-10,6.23e-06
2.3,5.97899996856e-10,5.96010328283e-10,1.88093552002e-12,8.73132158823e-15,3.04636693487e-21,1.47875625413e-33,1.72844179785e-18,1.21300274286e-24,4.02308994424e-18,5.25888894093e-09,1.8,5.979e-10,6.23e-06
2.4,5.9789999701e-10,5.96362816512e-10,1.53148446641e-12,5.69379786294e-15,3.93010505029e-21,2.42094638109e-33,2.22981355034e-18,1.98575125345e-24,5.23131614341e-18,5.00012297344e-09,1.8,5.979e-10,6.23e-06
2.5,5.97899996836e-10,5.96652205125e-10,1.24408689965e-12,3.70193648313e-15,5.05808919708e-21,3.95094056374e-33,2.8697274014e-18,3.24053155667e-24,6.78102901016e-18,5.29158706266e-09,1.8,5.979e-10,6.23e-06
2.6,5.978999961e-10,5.9688907027e-10,1.008521683e-12,2.40045507093e-15,6.49557697596e-21,6.42922418102e-33,3.68518308082e-18,5.27291419666e-24,8.76451527671e-18,6.52301242465e-09,1.8,5.979e-10,6.23e-06
2.7,5.97899994633e-10,5.97082397744e-10,8.16039313612e-13,1.55284454247e-15,8.32495445357e-21,1.04344496685e-32,4.72288208023e-18,8.55730595971e-24,1.12983902847e-17,8.97594932881e-09,1.8,5.979e-10,6.23e-06
2.8,5.9789998431e-10,5.9723976982e-10,6.59205984936e-13,1.00245265156e-15,1.06501989525e-20,1.68941764988e-32,6.04175006933e-18,1.38540771962e-23,1.45299447109e-17,2.62410879927e-08,1.8,5.979e-10,6.23e-06
2.9,5.97899980209e-10,5.97367577373e-10,5.31749104076e-13,6.46001694895e-16,1.36025011806e-20,2.72934017729e-32,7.71611049702e-18,2.23803849759e-23,1.86451388671e-17,3.31012392922e-08,1.8,5.979e-10,6.23e-06
3.0,5.97899974981e-10,5.97471140476e-10,4.28408955237e-13,4.15692401764e-16,1.73473450275e-20,4.40069265169e-32,9.83967664819e-18,3.60823535816e-23,2.38786670809e-17,4.18450071925e-08,1.8,5.979e-10,6.23e-06
3.1,5.97899968351e-10,5.97554888429e-10,3.44800181037e-13,2.67188983686e-16,2.20934252719e-20,7.08287671068e-32,1.25305704008e-17,5.80684388349e-23,3.05266294344e-17,5.29331294963e-08,1.8,5.979e-10,6.23e-06
3.2,5.97899959927e-10,5.97622487215e-10,2.77285145503e-13,1.71601090473e-16,2.81038772193e-20,1.13814950318e-31,1.59376302765e-17,9.32989734487e-23,3.89624793144e-17,6.70225970682e-08,1.8,5.979e-10,6.23e-06
3.3,5.97899949259e-10,5.97676958461e-10,2.22860350616e-13,1.10162772322e-16,3.57104176544e-20,1.82624523981e-31,2.0248331713e-17,1.49682618288e-22,4.96570893979e-17,8.48659066536e-08,1.8,5.979e-10,6.23e-06
3.4,5.97899935733e-10,5.97720783118e-10,1.79056151386e-13,7.07191460128e-17,4.53311506177e-20,2.92652340533e-31,2.56987289181e-17,2.39818789575e-22,6.32039914491e-17,1.07487446872e-07,1.8,5.979e-10,6.23e-06
3.5,5.97899918624e-10,5.97755991166e-10,1.43849397654e-13,4.54173238271e-17,5.74929865304e-20,4.68419733906e-31,3.25859162392e-17,3.83764895516e-22,8.03511122313e-17,1.36102236782e-07,1.8,5.979e-10,6.23e-06
3.6,5.97899896972e-10,5.9778423821e-10,1.15588209647e-13,2.91951488824e-17,7.28598684009e-20,7.48963037877e-31,4.1283637229e-17,6.13428448486e-22,1.02040659756e-16,1.72316761368e-07,1.8,5.979e-10,6.23e-06
3.7,5.9789987713e-10,5.97806878135e-10,9.29278436095e-14,1.87958059913e-17,9.22683086448e-20,1.19639435194e-30,5.22617982984e-17,9.79533465963e-22,1.29459227873e-16,2.05502719747e-07,1.8,5.979e-10,6.23e-06
3.8,5.97899842088e-10,5.97824987258e-10,7.47764729201e-14,1.21274874129e-17,1.16772120398e-19,1.90949802089e-30,6.61108273075e-17,1.56266224849e-21,1.64100685405e-16,2.64111407418e-07,1.8,5.979e-10,6.23e-06
3.9,5.97899797961e-10,5.97839456681e-10,6.02497088232e-14,7.84854606535e-18,1.47698738977e-19,3.04531962803e-30,8.35720037553e-17,2.49074274738e-21,2.07845075372e-16,3.37915094253e-07,1.8,5.979e-10,6.23e-06
4.0,5.97899742379e-10,5.97850998838e-10,4.86326753712e-14,5.09945279663e-18,1.86720106407e-19,4.85343732097e-30,1.05575118319e-16,3.96671931371e-21,2.63057463329e-16,4.30877056573e-07,1.8,5.979e-10,6.23e-06
4.1,5.97899672402e-10,5.97860186967e-10,3.93485779107e-14,3.33002377301e-18,2.35941902329e-19,7.73035440246e-30,1.33285042988e-16,6.31229044726e-21,3.32711654401e-16,5.4791411287e-07,1.8,5.979e-10,6.23e-06
4.2,5.97899584287e-10,5.97867480858e-10,3.19327741529e-14,2.18828941215e-18,2.98015856855e-19,1.2305810006e-29,1.68159070776e-16,1.00369579055e-20,4.20544782149e-16,6.95287683331e-07,1.8,5.979e-10,6.23e-06
4.3,5.97899473373e-10,5.97873248038e-10,2.6011476586e-14,1.44914390432e-18,3.76281113838e-19,1.9579713985e-29,2.1201703877e-16,1.59468699694e-20,5.31250098119e-16,8.80793697933e-07,1.8,5.979e-10,6.23e-06
4.4,5.97899333764e-10,5.97877780846e-10,2.12843235024e-14,9.68607921621e-19,4.74942155049e-19,3.11393649366e-29,2.67126447603e-16,2.53160838051e-20,6.70716809788e-16,1.11429254646e-06,1.8,5.979e-10,6.23e-06
4.5,5.97899158113e-10,5.97881310353e-10,1.75101613026e-14,6.5454921678e-19,5.99292739524e-19,4.9503971999e-29,3.36304635659e-16,4.01554371243e-20,8.46327520005e-16,1.40807388398e-06,1.8,5.979e-10,6.23e-06
4.6,5.97898937171e-10,5.97884017386e-10,1.44954778542e-14,4.47959590203e-19,7.55997760341e-19,7.86710203514e-29,4.23039795381e-16,6.36335084474e-20,1.0673256409e-15,1.77760333305e-06,1.8,5.979e-10,6.23e-06
4.7,5.97898659423e-10,5.97886041412e-10,1.20850141459e-14,3.10992549588e-19,9.53448006879e-19,1.24982638575e-28,5.31631509567e-16,1.00733442758e-19,1.34526694738e-15,2.24214202683e-06,1.8,5.979e-10,6.23e-06
4.8,5.97898310453e-10,5.97887487364e-10,1.01541585551e-14,2.19325171731e-19,1.20220670951e-18,1.98499259911e-28,6.67349814063e-16,1.59273496086e-19,1.69457091972e-15,2.82580145252e-06,1.8,5.979e-10,6.23e-06
4.9,5.97897872359e-10,5.97888431031e-10,8.60279528903e-15,1.57282847652e-19,1.51557164847e-18,3.15177445444e-28,8.36608307545e-16,2.51484373603e-19,2.13318822767e-15,3.55852388448e-06,1.8,5.979e-10,6.23e-06
5.0,5.97897322872e-10,5.97888922972e-10,7.35033647455e-15,1.14727907953e-19,1.91028279174e-18,5.0032241599e-28,1.04714187906e-15,3.96431319728e-19,2.68339982681e-15,4.47755141221e-06,1.8,5.979e-10,6.23e-06
5.1,5.97896634501e-10,5.97888991496e-10,6.33171731501e-15,8.50737718676e-20,2.40741322467e-18,7.94061130625e-28,1.30817125697e-15,6.23703235617e-19,3.37275941892e-15,5.62886636057e-06,1.8,5.979e-10,6.23e-06
5.2,5.97895773368e-10,5.97888644589e-10,5.4941765e-15,6.40171881136e-20,3.03349095953e-18,1.26001811905e-27,1.63052560105e-15,9.78975401127e-19,4.23518253489e-15,7.06912882496e-06,1.8,5.979e-10,6.23e-06
5.3,5.97894698019e-10,5.97887871257e-10,4.79468115871e-15,4.87288047191e-20,3.8219115946e-18,1.99906800378e-27,2.02667868037e-15,1.53229322122e-18,5.31216943761e-15,8.86767102242e-06,1.8,5.979e-10,6.23e-06
5.4,5.97893358139e-10,5.97886642373e-10,4.19788759121e-15,3.73366003999e-20,4.81471738252e-18,3.17113521853e-27,2.51063603825e-15,2.39021931944e-18,6.6541215217e-15,1.11086491716e-05,1.8,5.979e-10,6.23e-06
5.5,5.97891693148e-10,5.97884911193e-10,3.67455636027e-15,2.85968250143e-20,6.06483789789e-18,5.02974985613e-27,3.09759191291e-15,3.71331172724e-18,8.32166694701e-15,1.38933806066e-05,1.8,5.979e-10,6.23e-06
5.6,5.97889631101e-10,5.97882614076e-10,3.20036290048e-15,2.1685301417e-20,7.63891221955e-18,7.97682468858e-27,3.80326058577e-15,5.74069688382e-18,1.03868452557e-14,1.73421960758e-05,1.8,5.979e-10,6.23e-06
5.7,5.97887087799e-10,5.97879671487e-10,2.75506052318e-15,1.60660429329e-20,9.62084368541e-18,1.26494881475e-26,4.64279100901e-15,8.82366321464e-18,1.29339076847e-14,2.15959212308e-05,1.8,5.979e-10,6.23e-06
5.8,5.97883966809e-10,5.97875990045e-10,2.32196009314e-15,1.14091423762e-20,1.21162775376e-17,2.00577365455e-26,5.62920631471e-15,1.34700702638e-17,1.60593684596e-14,2.68158408099e-05,1.8,5.979e-10,6.23e-06
5.9,5.97880160581e-10,5.97871465835e-10,1.88768544035e-15,7.53899880469e-21,1.52582412429e-17,3.18026548839e-26,6.77139391085e-15,2.04007885373e-17,1.98708001088e-14,3.31818340807e-05,1.8,5.979e-10,6.23e-06
6.0,5.97875553624e-10,5.97865989833e-10,1.44214578691e-15,4.39941350879e-21,1.92142496087e-17,5.04223763222e-26,8.07180779664e-15,3.06182708965e-17,2.44837279051e-14,4.08870648574e-05,1.8,5.979e-10,6.23e-06
6.1,5.97870028142e-10,5.97859455595e-10,9.78636791082e-16,2.02558247676e-21,2.41952552511e-17,7.99405754405e-26,9.52422748992e-15,4.54858989317e-17,3.00158978041e-14,5.01285463616e-05,1.8,5.979e-10,6.23e-06
6.2,5.97863473131e-10,5.97851769811e-10,4.93952188387e-16,5.15956337272e-22,3.04669235964e-17,1.26736097571e-25,1.11120851427e-14,6.681550252e-17,3.65782578071e-14,6.10919361706e-05,1.8,5.979e-10,6.23e-06
6.3,5.97855797971e-10,5.97842855064e-10,1.91407433366e-22,7.74654070201e-35,3.83628817033e-17,2.00915134696e-25,1.2807586578e-14,9.69568896248e-17,4.42608577381e-14,7.39287993311e-05,1.8,5.979e-10,6.23e-06
6.4,5.97847019805e-10,5.97832276558e-10,4.16200721977e-24,3.66475786092e-38,4.82548459962e-17,3.18069110569e-25,1.45563024428e-14,1.38688859872e-16,5.3047327949e-14,8.86104622658e-05,1.8,5.979e-10,6.23e-06
6.5,5.97837083407e-10,5.97820498986e-10,2.08143136355e-24,9.17053090303e-39,6.07014697914e-17,5.03580267226e-25,1.6327920435e-14,1.9579893672e-16,6.29921552823e-14,0.000105229291572,1.8,5.979e-10,6.23e-06
6.6,5.97826057031e-10,5.9780763201e-10,1.38496952366e-24,4.06222053041e-39,7.63633040867e-17,7.97356401825e-25,1.80758380921e-14,2.72819986737e-16,7.40268887251e-14,0.000123671130501,1.8,5.979e-10,6.23e-06
6.7,5.97814087958e-10,5.97793860745e-10,1.04064062965e-24,2.2944555005e-39,9.60720755696e-17,1.26261931902e-24,1.97558391891e-14,3.75301858873e-16,8.60040236616e-14,0.000143689650192,1.8,5.979e-10,6.23e-06
6.8,5.97801403741e-10,5.97779442475e-10,8.38177654502e-25,1.48911270921e-39,1.20874975622e-16,1.99953132474e-24,2.13303558224e-14,5.100349133e-16,9.86958912985e-14,0.000164904263595,1.8,5.979e-10,6.23e-06
6.9,5.97788300439e-10,5.97764691571e-10,7.06866942006e-25,1.05947440996e-39,1.52090530902e-16,3.16679156994e-24,2.27714202217e-14,6.85357901619e-16,1.11806218479e-13,0.000186819803808,1.8,5.979e-10,6.23e-06
7.0,5.97775118994e-10,5.97749954216e-10,6.16206368857e-25,8.05397236435e-40,1.91378681809e-16,5.01585400904e-24,2.40618297916e-14,9.11569928115e-16,1.24994043147e-13,0.000208866041238,1.8,5.979e-10,6.23e-06
7.1,5.97762211928e-10,5.97735574912e-10,5.5085204131e-25,6.4380464207e-40,2.40829210986e-16,7.94515735929e-24,2.51947172844e-14,1.20146977148e-15,1.37906737277e-13,0.000230453373764,1.8,5.979e-10,6.23e-06
7.2,5.97749908638e-10,5.97721862612e-10,5.02218393004e-25,5.35279675651e-40,3.03072907082e-16,1.25860587634e-23,2.6171910728e-14,1.57104309008e-15,1.50215136888e-13,0.000251030877489,1.8,5.979e-10,6.23e-06
7.3,5.97738484797e-10,5.97709061353e-10,4.65102838887e-25,4.59188772634e-40,3.81421462335e-16,1.99390073675e-23,2.70016968988e-14,2.04032569023e-15,1.61643418554e-13,0.000270137485692,1.8,5.979e-10,6.23e-06
7.4,5.97728144137e-10,5.97697333111e-10,4.36145945712e-25,4.0387114502e-40,4.80043487844e-16,3.15893224702e-23,2.76965038979e-14,2.63447887135e-15,1.71988017079e-13,0.000287432451584,1.8,5.979e-10,6.23e-06
7.5,5.97719012287e-10,5.97686752119e-10,4.13059623006e-25,3.62310151752e-40,6.04185946016e-16,5.00490976782e-23,2.82708569325e-14,3.38512453737e-15,1.81123384607e-13,0.000302705658522,1.8,5.979e-10,6.23e-06
7.6,5.97711142935e-10,5.97677310705e-10,3.94211074776e-25,3.30050621233e-40,7.60452682864e-16,7.92989260015e-23,2.87397765055e-14,4.33200097402e-15,1.88995964433e-13,0.000315867310735,1.8,5.979e-10,6.23e-06
7.7,5.97704531858e-10,5.9766893204e-10,3.78385023667e-25,3.04125509813e-40,9.57154721734e-16,1.25646172792e-22,2.91176483921e-14,5.52501511961e-15,1.95610080012e-13,0.000326924472123,1.8,5.979e-10,6.23e-06
7.8,5.97699134858e-10,5.97661485816e-10,3.64641214461e-25,2.82471683587e-40,1.20475070791e-15,1.9908465652e-22,2.94175075e-14,7.02678285291e-15,2.01010077435e-13,0.000335951066201,1.8,5.979e-10,6.23e-06
7.9,5.97694885634e-10,5.97654802825e-10,3.52225896327e-25,2.63598598002e-40,1.51640054872e-15,3.15448448649e-22,2.96506428494e-14,8.91576558997e-15,2.05262371708e-13,0.00034305797992,1.8,5.979e-10,6.23e-06
8.0,5.97691711568e-10,5.97648686353e-10,3.40515915966e-25,2.46395958164e-40,1.90866110627e-15,4.99823182043e-22,2.98264257309e-14,1.12901276993e-14,2.08439750402e-13,0.000348366670751,1.8,5.979e-10,6.23e-06
8.1,5.9768954601e-10,5.97642918918e-10,3.28984151315e-25,2.300226374e-40,2.40236004399e-15,7.91948276258e-22,2.99522771951e-14,1.42724537492e-14,2.10609006197e-13,0.000351988609947,1.8,5.979e-10,6.23e-06
8.2,5.97688337264e-10,5.97637264387e-10,3.17180368141e-25,2.13846195139e-40,3.02369295269e-15,1.25477051573e-21,3.00337091837e-14,1.80154731084e-14,2.11822046059e-13,0.000354010263193,1.8,5.979e-10,6.23e-06
8.3,5.97688054263e-10,5.97631465331e-10,3.04724339114e-25,1.97415375828e-40,3.80560010543e-15,1.98798447372e-21,3.0074393005e-14,2.27089366879e-14,2.12110136699e-13,0.000354483588248,1.8,5.979e-10,6.23e-06
8.4,5.97688689746e-10,5.9762523626e-10,2.91309218657e-25,1.80453665939e-40,4.78949314857e-15,3.14946194538e-21,3.0076224125e-14,2.85877662253e-14,2.11480823367e-13,0.000353420728797,1.8,5.979e-10,6.23e-06
8.5,5.97690260943e-10,5.97618252617e-10,2.76713094436e-25,1.62863509686e-40,6.02741937261e-15,4.98915718512e-21,3.0039364991e-14,3.59415363435e-14,2.09917178699e-13,0.000350792870111,1.8,5.979e-10,6.23e-06
8.6,5.97692808183e-10,5.97610135915e-10,2.60815606316e-25,1.44730267279e-40,7.5847727458e-15,7.90273394459e-21,2.99622567612e-14,4.51252308258e-14,2.07379286426e-13,0.000346532558654,1.8,5.979e-10,6.23e-06
8.7,5.97696390939e-10,5.97600434634e-10,2.43614906819e-25,1.26314491062e-40,9.54368761914e-15,1.25163554876e-20,2.98415987018e-14,5.65710063474e-14,2.03808142599e-13,0.000340540326613,1.8,5.979e-10,6.23e-06
8.8,5.97701081208e-10,5.97588601247e-10,2.25238771081e-25,1.08022832134e-40,1.20072841564e-14,1.98206931474e-20,2.96723009151e-14,7.08003560336e-14,1.99132376632e-13,0.000332695755294,1.8,5.979e-10,6.23e-06
8.9,5.97706953466e-10,5.97573965496e-10,2.05943378379e-25,0.0,1.51049755348e-14,3.13826308696e-20,2.9447423998e-14,8.84355390419e-14,1.93278253122e-13,0.000322874282973,1.8,5.979e-10,6.23e-06
9.0,5.97714071263e-10,5.97555705615e-10,1.86095141481e-25,0.0,1.89990975358e-14,4.96795527034e-20,2.91581290016e-14,1.1020837227e-13,1.86183196171e-13,0.000310969621536,1.8,5.979e-10,6.23e-06
9.1,5.97722470519e-10,5.97532820162e-10,1.66135128597e-25,0.0,2.38931832474e-14,7.86269170909e-20,2.8793674215e-14,1.3696342081e-13,1.77812464939e-13,0.00029692169426,1.8,5.979e-10,6.23e-06
9.2,5.9773214126e-10,5.97504106064e-10,1.465309807e-25,0.0,3.00422816225e-14,1.24410403854e-19,2.83415121708e-14,1.69651277553e-13,1.68177562563e-13,0.000280747181951,1.8,5.979e-10,6.23e-06
9.3,5.97743010238e-10,5.97468150562e-10,1.27725577222e-25,0.0,3.77658113116e-14,1.96797649509e-19,2.77875601476e-14,2.09306107734e-13,1.57353619277e-13,0.000262568593665,1.8,5.979e-10,6.23e-06
9.4,5.97754928728e-10,5.97423347841e-10,1.10092949431e-25,0.0,4.74635540312e-14,3.11204560996e-19,2.71167365806e-14,2.57000284854e-13,1.45491778171e-13,0.000242634675362,1.8,5.979e-10,6.23e-06
9.5,5.97767669563e-10,5.97367951248e-10,9.39094451034e-26,0.0,5.96355287587e-14,4.9194784794e-19,2.63138660768e-14,3.13768428288e-13,1.3282220846e-13,0.000221325366324,1.8,5.979e-10,6.23e-06
9.6,5.97780937032e-10,5.97300170007e-10,7.934319376e-26,0.0,7.49066541076e-14,7.77360557519e-19,2.53650435172e-14,3.80494550068e-13,1.19644457347e-13,0.000199135253466,1.8,5.979e-10,6.23e-06
9.7,5.97794389824e-10,5.97218311077e-10,6.64598502091e-26,0.0,9.40573058597e-14,1.22783048284e-18,2.42594946848e-14,4.57760718543e-13,1.06304625031e-13,0.000176635182915,1.8,5.979e-10,6.23e-06
9.8,5.97807674129e-10,5.97120954344e-10,5.52393591853e-26,0.0,1.1806111351e-13,1.938419e-18,2.29918600559e-14,5.45664873447e-13,9.31626146449e-14,0.00015441691079,1.8,5.979e-10,6.23e-06
9.9,5.97820460051e-10,5.97007131508e-10,4.55977238094e-26,0.0,1.48131614345e-13,3.05864861026e-18,2.15646564978e-14,6.43629213326e-13,8.05559679472e-14,0.00013303219454,1.8,5.979e-10,6.23e-06
10.0,5.9783247398e-10,5.96876462624e-10,3.74088815147e-26,0.0,1.85779692858e-13,4.82349351783e-18,1.99904675183e-14,7.50236372395e-13,6.87679971615e-14,0.0001129386518,1.8,5.979e-10,6.23e-06
2.0,5.97899997503e-10,5.94440174994e-10,3.42898883612e-12,3.08328793006e-14,1.39554795449e-21,3.29739875414e-34,7.918322297e-19,2.70544137683e-25,1.42236451489e-18,4.17638929264e-09,1.7,5.979e-10,6.23e-06
2.1,5.97899997066e-10,5.95064534038e-10,2.81513760162e-12,2.03243951558e-14,1.8157152518e-21,5.45900959906e-34,1.03022479584e-18,4.47858455011e-25,1.87016879267e-18,4.90658958447e-09,1.7,5.979e-10,6.23e-06
2.2,5.97899997243e-10,5.95582366401e-10,2.30428416944e-12,1.33453340186e-14,2.35520300557e-21,9.0014830801e-34,1.3363105749e-18,7.38427397727e-25,2.44919506958e-18,4.611383883e-09,1.7,5.979e-10,6.23e-06
2.3,5.97899997682e-10,5.96010329106e-10,1.88093552262e-12,8.73132160029e-15,3.04636693908e-21,1.47875625618e-33,1.72844180283e-18,1.21300274635e-24,3.19565393795e-18,3.87731314266e-09,1.7,5.979e-10,6.23e-06
2.4,5.9789999809e-10,5.96362817589e-10,1.53148446918e-12,5.69379787322e-15,3.93010505739e-21,2.42094638546e-33,2.22981354553e-18,1.98575124917e-24,4.15538212501e-18,3.19441668007e-09,1.7,5.979e-10,6.23e-06
2.5,5.9789999823e-10,5.96652206516e-10,1.24408690255e-12,3.70193649175e-15,5.05808920887e-21,3.95094057295e-33,2.86972741191e-18,3.24053156855e-24,5.3863628158e-18,2.9610572213e-09,1.7,5.979e-10,6.23e-06
2.6,5.97899997906e-10,5.96889072074e-10,1.00852168605e-12,2.40045507818e-15,6.49557699558e-21,6.42922420044e-33,3.68518307675e-18,5.27291419084e-24,6.96190196905e-18,3.50167453727e-09,1.7,5.979e-10,6.23e-06
2.7,5.97899996956e-10,5.97082400063e-10,8.16039316783e-13,1.5528445485e-15,8.32495448591e-21,1.04344497091e-32,4.72288210411e-18,8.55730600298e-24,8.97463044494e-18,5.09124115827e-09,1.7,5.979e-10,6.23e-06
2.8,5.97899987303e-10,5.9723977281e-10,6.59205988235e-13,1.00245265658e-15,1.06501990058e-20,1.68941765834e-32,6.04175007367e-18,1.38540772062e-23,1.15415453907e-17,2.12362421763e-08,1.7,5.979e-10,6.23e-06
2.9,5.97899984043e-10,5.97367581204e-10,5.31749107486e-13,6.46001699037e-16,1.36025012678e-20,2.72934019479e-32,7.71611055428e-18,2.2380385142e-23,1.48103603375e-17,2.66890661644e-08,1.7,5.979e-10,6.23e-06
3.0,5.97899979896e-10,5.97471145388e-10,4.28408958759e-13,4.15692405181e-16,1.73473451701e-20,4.40069268787e-32,9.83967668532e-18,3.60823537177e-23,1.8967499626e-17,3.36240357012e-08,1.7,5.979e-10,6.23e-06
3.1,5.97899974629e-10,5.97554894703e-10,3.44800184657e-13,2.67188986492e-16,2.20934255039e-20,7.08287678505e-32,1.2530570543e-17,5.80684394938e-23,2.42481639253e-17,4.24335903312e-08,1.7,5.979e-10,6.23e-06
3.2,5.97899967945e-10,5.97622495229e-10,2.77285149221e-13,1.71601092774e-16,2.81038775962e-20,1.13814951844e-31,1.59376304168e-17,9.32989742698e-23,3.09489978296e-17,5.36126919534e-08,1.7,5.979e-10,6.23e-06
3.3,5.97899959471e-10,5.9767696867e-10,2.22860354422e-13,1.10162774204e-16,3.57104182644e-20,1.82624527101e-31,2.02483320727e-17,1.49682620947e-22,3.94440288367e-17,6.77854249244e-08,1.7,5.979e-10,6.23e-06
