pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
4.5,5.97899835281e-10,5.97883474793e-10,1.53039791656e-14,4.99776075202e-19,5.99695820421e-19,4.95483018495e-29,1.05528394053e-15,1.26031088968e-19,1.72439575295e-16,2.75495309566e-07,5.0,5.979e-10,6.23e-06
4.6,5.97899765374e-10,5.97886331416e-10,1.21024773049e-14,3.12096836687e-19,7.56604580147e-19,7.87551104628e-29,1.3302113228e-15,2.00143237809e-19,2.43280322599e-16,3.92417590575e-07,5.0,5.979e-10,6.23e-06
4.7,5.97899660538e-10,5.97888463493e-10,9.51958890057e-15,1.92849527089e-19,9.54346773012e-19,1.25139555772e-28,1.67599144118e-15,3.17665912257e-19,3.49405274278e-16,5.67757278408e-07,5.0,5.979e-10,6.23e-06
4.8,5.97899501717e-10,5.97889963912e-10,7.42537089288e-15,1.17197958446e-19,1.20352024611e-18,1.98788174253e-28,2.11061003215e-15,5.03912921018e-19,5.09954977527e-16,8.33388378754e-07,5.0,5.979e-10,6.23e-06
4.9,5.97899259069e-10,5.97890886312e-10,5.71388948948e-15,6.93270612025e-20,1.51746980505e-18,3.15703381639e-28,2.65648208991e-15,7.9887046782e-19,7.54874872922e-16,1.23922258102e-06,5.0,5.979e-10,6.23e-06
5.0,5.97898885747e-10,5.97891242921e-10,4.29814217662e-15,3.91926109002e-20,1.9129987455e-18,5.01270344081e-28,3.34146655306e-15,1.26562399893e-18,1.13113891892e-15,1.8636103033e-06,5.0,5.979e-10,6.23e-06
5.1,5.97898308068e-10,5.9789099767e-10,3.10589339417e-15,2.04485425307e-20,2.41126458047e-18,7.95754315499e-28,4.20006956376e-15,2.00355302976e-18,1.71259059411e-15,2.8297905542e-06,5.0,5.979e-10,6.23e-06
5.2,5.97897409946e-10,5.97890052652e-10,2.07623188047e-15,9.13116599323e-21,3.03890658423e-18,1.26301709073e-27,5.27484504044e-15,3.1689236691e-18,2.61551152496e-15,4.3319187396e-06,5.0,5.979e-10,6.23e-06
5.3,5.97896008262e-10,5.97888224738e-10,1.15670090562e-15,2.83228289857e-21,3.82946503382e-18,2.0043367788e-27,6.61798325966e-15,5.00689431839e-18,4.02326099783e-15,6.67626437371e-06,5.0,5.979e-10,6.23e-06
5.4,5.97893813865e-10,5.97885207201e-10,3.00890552481e-16,1.9154146623e-22,4.82516739505e-18,3.18031745701e-27,8.29304641467e-15,7.9010050589e-18,6.22528329402e-15,1.03464381226e-05,5.0,5.979e-10,6.23e-06
5.5,5.97890261005e-10,5.97879876282e-10,4.2866881759e-24,3.8883043897e-38,6.0730684562e-18,5.03886615675e-27,1.03662174729e-14,1.24324039565e-17,9.78631565063e-15,1.62886687832e-05,5.0,5.979e-10,6.23e-06
5.6,5.97884570317e-10,5.97871616328e-10,1.64368772855e-24,5.72026920772e-39,7.63869380519e-18,7.97656752573e-27,1.29268389085e-14,1.95118948791e-17,1.54890585195e-14,2.58064605442e-05,5.0,5.979e-10,6.23e-06
5.7,5.97875566185e-10,5.9785944191e-10,9.88576731436e-25,2.07056613028e-39,9.60699936285e-18,1.2625362642e-26,1.60841144704e-14,3.0553673989e-17,2.45080840424e-14,4.08660563201e-05,5.0,5.979e-10,6.23e-06
5.8,5.97861325635e-10,5.97841307914e-10,6.84828456807e-25,9.94385448497e-40,1.20812003293e-17,1.99807292659e-26,1.99579277054e-14,4.77119211041e-17,3.87669466825e-14,6.46836685735e-05,5.0,5.979e-10,6.23e-06
5.9,5.97838813858e-10,5.97814042158e-10,5.07060517407e-25,5.45594040246e-40,1.51908356615e-17,3.16164684761e-26,2.46822531043e-14,7.42551760105e-17,6.1301109782e-14,0.000102335076821,5.0,5.979e-10,6.23e-06
6.0,5.97803244436e-10,5.9777270875e-10,3.89799273843e-25,3.22724149821e-40,1.90984254987e-17,5.00200986194e-26,3.04014939505e-14,1.15093865661e-16,9.68977043219e-14,0.000161825663434,5.0,5.979e-10,6.23e-06
6.1,5.97747073765e-10,5.97709608696e-10,3.06932856374e-25,2.0030041941e-40,2.40077755352e-17,7.91223067798e-26,3.72635437805e-14,1.77517628351e-16,1.53101075302e-13,0.000255772261413,5.0,5.979e-10,6.23e-06
6.2,5.97658422355e-10,5.97612711358e-10,2.45871711437e-25,1.28680327882e-40,3.01742981305e-17,1.25132287645e-25,4.54086280839e-14,2.72195507159e-16,2.41791430289e-13,0.000404043560085,5.0,5.979e-10,6.23e-06
6.3,5.97518599829e-10,5.97463194151e-10,1.99686758384e-25,0.0,3.79177587919e-17,1.97854627436e-25,5.4953276288e-14,4.14483804187e-16,3.81659771129e-13,0.00063789960059,5.0,5.979e-10,6.23e-06
6.4,5.9729823021e-10,5.97231587018e-10,1.64166091901e-25,0.0,4.76378448613e-17,3.12762654722e-25,6.5969493242e-14,6.26060673085e-16,6.02081020913e-13,0.00100647230318,5.0,5.979e-10,6.23e-06
6.5,5.96951213817e-10,5.96871756727e-10,1.36547394541e-25,0.0,5.98328180328e-17,4.94255930087e-25,7.84603997379e-14,9.36857451664e-16,9.49160160089e-13,0.00158686433086,5.0,5.979e-10,6.23e-06
6.6,5.96405310994e-10,5.9631151358e-10,1.14911781732e-25,0.0,7.51210991795e-17,7.80760338618e-25,9.23351106019e-14,1.38718166024e-15,1.49513538866e-12,0.00249989798688,5.0,5.979e-10,6.23e-06
6.7,5.95547614032e-10,5.95438103046e-10,9.78678467582e-26,0.0,9.42646656392e-17,1.23266727937e-24,1.07386894261e-13,2.02982673594e-15,2.35291679216e-12,0.00393441372802,5.0,5.979e-10,6.23e-06
6.8,5.9420224243e-10,5.94075913606e-10,8.43736434046e-26,0.0,1.18191043381e-16,1.9445757846e-24,1.23278798059e-13,2.93183516211e-15,3.69835196627e-12,0.00618457529686,5.0,5.979e-10,6.23e-06
6.9,5.92096882982e-10,5.91953020434e-10,7.36286874765e-26,0.0,1.4800653643e-16,3.06387805565e-24,1.39539145534e-13,4.17539528424e-15,5.80379409697e-12,0.00970583210984,5.0,5.979e-10,6.23e-06
7.0,5.888133737e-10,5.88651766488e-10,6.50034373648e-26,0.0,1.84985287223e-16,4.81825067694e-24,1.55565219297e-13,5.8570073955e-15,9.08738739879e-12,0.0151975686576,5.0,5.979e-10,6.23e-06
7.1,5.83718641507e-10,5.83539698892e-10,5.79899298785e-26,0.0,2.30504717062e-16,7.55455418442e-24,1.70628741937e-13,8.08336858555e-15,1.41822027669e-11,0.0237186126321,5.0,5.979e-10,6.23e-06
7.2,5.75875486227e-10,5.75680365266e-10,5.21650522768e-26,0.0,2.85874830649e-16,1.17896226855e-23,1.83873952328e-13,1.09611335668e-14,2.20254383056e-11,0.0368364505325,5.0,5.979e-10,6.23e-06
7.3,5.6394597047e-10,5.63736739461e-10,4.71626212999e-26,0.0,3.51978318946e-16,1.82664796643e-23,1.94303295463e-13,1.45757355672e-14,3.39550296641e-11,0.0567888100518,5.0,5.979e-10,6.23e-06
7.4,5.46130781385e-10,5.45910637982e-10,4.26542134558e-26,0.0,4.28615977163e-16,2.79925835589e-23,2.00762218916e-13,1.89525683961e-14,5.17702884654e-11,0.0865850788003,5.0,5.979e-10,6.23e-06
7.5,5.20244389782e-10,5.20017913673e-10,3.83428759825e-26,0.0,5.13491860674e-16,4.22050376179e-23,2.01967456306e-13,2.39951606348e-14,7.76567432886e-11,0.129880599127,5.0,5.979e-10,6.23e-06
7.6,4.84092931563e-10,4.8386625871e-10,3.39776923618e-26,0.0,6.00989439326e-16,6.21688644907e-23,1.96665231421e-13,2.94066323022e-14,1.13808258262e-10,0.190344653682,5.0,5.979e-10,6.23e-06
7.7,4.36313504739e-10,4.36094177578e-10,2.93956908719e-26,0.0,6.813972852e-16,8.87154617446e-23,1.84014882096e-13,3.46308813069e-14,1.61587730328e-10,0.270256723969,5.0,5.979e-10,6.23e-06
7.8,3.77574567895e-10,3.77370757498e-10,2.45814600262e-26,0.0,7.41844707207e-16,1.21568232114e-22,1.64178747522e-13,3.88898052549e-14,2.2032670868e-10,0.368498799306,5.0,5.979e-10,6.23e-06
7.9,3.1147114543e-10,3.11290174385e-10,1.97032913355e-26,0.0,7.69969770079e-16,1.5881879986e-22,1.38813372676e-13,4.13877025749e-14,2.86430166671e-10,0.47905812773,5.0,5.979e-10,6.23e-06
8.0,2.44095339451e-10,2.43942001979e-10,1.50704355713e-26,0.0,7.59258874314e-16,1.97128656625e-22,1.10942246104e-13,4.16359672203e-14,3.53806002991e-10,0.591745543651,5.0,5.979e-10,6.23e-06
8.1,1.8201721529e-10,1.81892806983e-10,1.10059229737e-26,0.0,7.12423269085e-16,2.32829345578e-22,8.400960222e-14,3.96862809901e-14,4.15884153163e-10,0.69557247819,5.0,5.979e-10,6.23e-06
8.2,1.29923101126e-10,1.29825705962e-10,7.7136658338e-27,0.0,6.39911133069e-16,2.6324779027e-22,6.06751473098e-14,3.60801049218e-14,4.67978289878e-10,0.782700951454,5.0,5.979e-10,6.23e-06
8.3,8.9529675737e-11,8.94553781505e-11,5.2282552111e-27,0.0,5.54896513095e-16,2.87346492863e-22,4.21742471646e-14,3.15684425566e-14,5.08371735212e-10,0.850259783012,5.0,5.979e-10,6.23e-06
8.4,6.00872079102e-11,6.00314383514e-11,3.45468085276e-27,0.0,4.68634372864e-16,3.05476620265e-22,2.84729384139e-14,2.68279856418e-14,5.3781422121e-10,0.899502913681,5.0,5.979e-10,6.23e-06
8.5,3.95801368778e-11,3.95386061186e-11,2.24099442804e-27,0.0,3.8843909899e-16,3.18724529643e-22,1.88203571616e-14,2.23219626543e-14,5.58321309459e-10,0.933801410139,5.0,5.979e-10,6.23e-06
8.6,2.57440506413e-11,2.57131804987e-11,1.43471330172e-27,0.0,3.17901616699e-16,3.28344984954e-22,1.22553826513e-14,1.8296858079e-14,5.72157412774e-10,0.956942547849,5.0,5.979e-10,6.23e-06
8.7,1.66074438915e-11,1.65844476686e-11,9.09880795272e-28,0.0,2.58020879307e-16,3.35452821343e-22,7.89721730668e-15,1.48409844127e-14,5.81294037314e-10,0.972223709832,5.0,5.979e-10,6.23e-06
8.8,1.06587949563e-11,1.06415867254e-11,5.72955297036e-28,0.0,2.08329333139e-16,3.40923599258e-22,5.05126083192e-15,1.19486404175e-14,5.87242705657e-10,0.982172947054,5.0,5.979e-10,6.23e-06
8.9,6.8207150096e-12,6.80776613726e-12,3.58723624406e-28,0.0,1.67688426682e-16,3.45404385592e-22,3.21345373312e-15,9.567729833e-15,5.91080807639e-10,0.988592214401,5.0,5.979e-10,6.23e-06
9.0,4.3583383926e-12,4.34853889946e-12,2.23449744609e-28,0.0,1.34756727554e-16,3.49363927223e-22,2.03575973894e-15,7.62897632182e-15,5.9354321008e-10,0.992710589743,5.0,5.979e-10,6.23e-06
9.1,2.78387615022e-12,2.77642113615e-12,1.38499731165e-28,0.0,1.08229144575e-16,3.53147163624e-22,1.28517987679e-15,6.06160469288e-15,5.95117703304e-10,0.995343910102,5.0,5.979e-10,6.23e-06
9.2,1.77898817335e-12,1.77329179227e-12,8.54087455966e-29,0.0,8.69404649651e-17,3.5702149662e-22,8.08757520715e-16,4.80068273709e-15,5.96122629071e-10,0.997024605831,5.0,5.979e-10,6.23e-06
9.3,1.13810923685e-12,1.13374214497e-12,5.23843583071e-29,0.0,6.98967626368e-17,3.61212760711e-22,5.07345242259e-16,3.78984951447e-15,5.96763554629e-10,0.998096488983,5.0,5.979e-10,6.23e-06
9.4,7.29369044013e-13,7.26013855738e-13,3.19437038976e-29,0.0,5.62721256493e-17,3.65932644743e-22,3.17208434668e-16,2.98170734884e-15,5.97172352771e-10,0.99878011533,5.0,5.979e-10,6.23e-06
9.5,4.68513491239e-13,4.65933344696e-13,1.93604039572e-29,0.0,4.53909005922e-17,3.71400153467e-22,1.97606192928e-16,2.33714907797e-15,5.97433280713e-10,0.999216401587,5.0,5.979e-10,6.23e-06
9.6,3.01839890485e-13,2.99856301142e-13,1.16604349482e-29,0.0,3.67056097961e-17,3.77859519178e-22,1.22597660492e-16,1.82428569489e-15,5.97600045037e-10,0.999495166599,5.0,5.979e-10,6.23e-06
9.7,1.95163566042e-13,1.93640776353e-13,6.97931316742e-30,0.0,2.97752637687e-17,3.85596652222e-22,7.57131768361e-17,1.41730086301e-15,5.97706835306e-10,0.999673584937,5.0,5.979e-10,6.23e-06
9.8,1.26736625417e-13,1.25570479478e-13,4.15299783577e-30,0.0,2.42460009645e-17,3.94956117522e-22,4.65203083326e-17,1.09537923509e-15,5.97775405562e-10,0.999788030397,5.0,5.979e-10,6.23e-06
9.9,8.27238814262e-14,8.18338573919e-14,2.45841105309e-30,0.0,1.98346223271e-17,4.06360894456e-22,2.84242660547e-17,8.41764739509e-16,5.97819598737e-10,0.999861642613,5.0,5.979e-10,6.23e-06
10.0,5.43205011446e-14,5.36439591376e-14,1.44916711533e-30,0.0,1.6314961197e-17,4.20337885622e-22,1.72646943329e-17,6.42961931129e-16,5.97848229433e-10,0.999909147849,5.0,5.979e-10,6.23e-06
2.0,5.97899997399e-10,5.94426300766e-10,3.44260869017e-12,3.10854781149e-14,1.39507917383e-21,3.29594488694e-34,2.46339246284e-18,8.41576277187e-25,1.54256937783e-18,4.35034572825e-09,4.9,5.979e-10,6.23e-06
2.1,5.97899997261e-10,5.9505085983e-10,2.82860972057e-12,2.05245039454e-14,1.81505528386e-21,5.45640157435e-34,3.20496520151e-18,1.39310217305e-24,1.68602014202e-18,4.58132197578e-09,4.9,5.979e-10,6.23e-06
2.2,5.97899997837e-10,5.95569143989e-10,2.31734902842e-12,1.35006602601e-14,2.35429334402e-21,8.99690755041e-34,4.15711863739e-18,2.29689038649e-24,1.86078669339e-18,3.6177563454e-09,4.9,5.979e-10,6.23e-06
2.3,5.97899998807e-10,5.95997783052e-10,1.89336088073e-12,8.84949438379e-15,3.04513873348e-21,1.4779707027e-33,5.37696119556e-18,3.7730169039e-24,2.07338502255e-18,1.99580928347e-09,4.9,5.979e-10,6.23e-06
2.4,5.97899999917e-10,5.9635112748e-10,1.54308349623e-12,5.78199981734e-15,3.92847892607e-21,2.41962507426e-33,6.93668077729e-18,6.17662274205e-24,2.33069284313e-18,1.39226505669e-10,4.9,5.979e-10,6.23e-06
2.5,5.9790000098e-10,5.96641499426e-10,1.25472602798e-12,3.76659298286e-15,5.0559753796e-21,3.94876037284e-33,8.92748337593e-18,1.00796831855e-23,2.64030001502e-18,-1.63840040234e-09,4.9,5.979e-10,6.23e-06
2.6,5.97900001866e-10,5.96879423614e-10,1.01811972876e-12,2.44705261203e-15,6.49287616846e-21,6.42569105295e-33,1.14645557207e-17,1.64017854007e-23,3.01094693927e-18,-3.12154949046e-09,4.9,5.979e-10,6.23e-06
2.7,5.97900002495e-10,5.97073840777e-10,8.24561132946e-13,1.58588414153e-15,8.32156003263e-21,1.04288215913e-32,1.46933171544e-17,2.66190751588e-23,3.4530148173e-18,-4.17343695374e-09,4.9,5.979e-10,6.23e-06
2.8,5.9790000282e-10,5.97232304833e-10,6.66653674092e-13,1.02550519825e-15,1.06460015369e-20,1.68853614368e-32,1.87972943506e-17,4.3097793957e-23,3.97909327513e-18,-4.71649783512e-09,4.9,5.979e-10,6.23e-06
2.9,5.97900002818e-10,5.9736116417e-10,5.38152804573e-13,6.61822269258e-16,1.35973962013e-20,2.72798303361e-32,2.40080385021e-17,6.96262662176e-23,4.60469489741e-18,-4.71383689097e-09,4.9,5.979e-10,6.23e-06
3.0,5.97900002483e-10,5.97465726968e-10,4.33818522762e-13,4.26357710682e-16,1.73412463867e-20,4.39864139383e-32,3.06176126895e-17,1.12262796541e-22,5.34922337538e-18,-4.15294213255e-09,4.9,5.979e-10,6.23e-06
3.1,5.97900001813e-10,5.97550410429e-10,3.49278133352e-13,2.74233718413e-16,2.20862866915e-20,7.07984040982e-32,3.89943128213e-17,1.80686193198e-22,6.2373495242e-18,-3.03174457072e-09,4.9,5.979e-10,6.23e-06
3.2,5.97900000805e-10,5.97618873983e-10,2.80901051323e-13,1.76140112879e-16,2.80957257842e-20,1.13771124882e-31,4.96024557054e-17,2.90345604019e-22,7.3010230145e-18,-1.3465499773e-09,4.9,5.979e-10,6.23e-06
3.3,5.9789999945e-10,5.97674136836e-10,2.25686557721e-13,1.12993702248e-16,3.57014052022e-20,1.82563298545e-31,6.3027281035e-17,4.65880908839e-22,8.58246362614e-18,9.19161394993e-10,4.9,5.979e-10,6.23e-06
3.4,5.97899997724e-10,5.97718680593e-10,1.8116467386e-13,7.24046947685e-17,4.53216312584e-20,2.9257065235e-31,8.0006280867e-17,7.46561897418e-22,1.01386558227e-17,3.80622493092e-09,4.9,5.979e-10,6.23e-06
3.5,5.97899995579e-10,5.97754537944e-10,1.45309759245e-13,4.63492109601e-17,5.74836321043e-20,4.68318356753e-31,1.01468603441e-16,1.19493381909e-21,1.20481464068e-17,7.39355222902e-09,4.9,5.979e-10,6.23e-06
3.6,5.97899992935e-10,5.97783368583e-10,1.16466050179e-13,2.9642464802e-17,7.28518385895e-20,7.48853134663e-31,1.28584593567e-16,1.91055354255e-21,1.44213657553e-17,1.18164626843e-08,4.9,5.979e-10,6.23e-06
3.7,5.9789998966e-10,5.9780652368e-10,9.32841165277e-14,1.89408605011e-17,9.22634979275e-20,1.19631109729e-30,1.62828048096e-16,3.05180472995e-21,1.74163351438e-17,1.72930750324e-08,4.9,5.979e-10,6.23e-06
3.8,5.97899985552e-10,5.97825100191e-10,7.46670929881e-14,1.20919337286e-17,1.16773519757e-19,1.90952792254e-30,2.06054404365e-16,4.87052967091e-21,2.12626094416e-17,2.41638434766e-08,4.9,5.979e-10,6.23e-06
3.9,5.97899980298e-10,5.97839986324e-10,5.97255081219e-14,7.7121390476e-18,1.47710945735e-19,3.04565356662e-30,2.60598867909e-16,7.76698511283e-21,2.62978403301e-17,3.29515914038e-08,4.9,5.979e-10,6.23e-06
4.0,5.97899973421e-10,5.97851899345e-10,4.7739564142e-14,4.9133465951e-18,1.8675005249e-19,4.85447162468e-30,3.29399452317e-16,1.23770120909e-20,3.30237703413e-17,4.44537702454e-08,4.9,5.979e-10,6.23e-06
4.1,5.97899964195e-10,5.97861416868e-10,3.81277937682e-14,3.12608709706e-18,2.35999876764e-19,7.7328800646e-30,4.1615108069e-16,1.97102395364e-20,4.2192339527e-17,5.9884693834e-08,4.9,5.979e-10,6.23e-06
4.2,5.97899951513e-10,5.97869002576e-10,3.04211231788e-14,1.98556132249e-18,2.98116932689e-19,1.23113620609e-29,5.25498316425e-16,3.1369088733e-20,5.49387898031e-17,8.10960521099e-08,4.9,5.979e-10,6.23e-06
4.3,5.97899933681e-10,5.97875027231e-10,2.42414892438e-14,1.25826425835e-18,3.76447127032e-19,1.95912091598e-29,6.63275977709e-16,4.98956205202e-20,7.29885586701e-17,1.10920573087e-07,4.9,5.979e-10,6.23e-06
4.4,5.97899908097e-10,5.97879785658e-10,1.92842804616e-14,7.94830953903e-19,4.75204434679e-19,3.11622540375e-29,8.36808857571e-16,7.93204896593e-20,9.89804774841e-17,1.537096612e-07,4.9,5.979e-10,6.23e-06
4.5,5.97899870747e-10,5.97883510258e-10,1.53039800734e-14,4.99776104849e-19,5.99695855994e-19,4.95483047885e-29,1.05528400312e-15,1.26031096444e-19,1.36973631569e-16,2.16177786459e-07,4.9,5.979e-10,6.23e-06
4.6,5.97899815409e-10,5.97886381451e-10,1.21024783178e-14,3.12096862808e-19,7.56604643464e-19,7.87551170535e-29,1.33021143412e-15,2.00143254558e-19,1.93244445372e-16,3.08731563715e-07,4.9,5.979e-10,6.23e-06
4.7,5.97899732401e-10,5.97888535354e-10,9.51959004481e-15,1.9284955027e-19,9.54346887717e-19,1.25139570813e-28,1.67599164262e-15,3.17665950438e-19,2.77542508093e-16,4.47565332565e-07,4.9,5.979e-10,6.23e-06
4.8,5.978996066e-10,5.97890068793e-10,7.42537219552e-15,1.17197979008e-19,1.20352045723e-18,1.98788209124e-28,2.11061040239e-15,5.03913009414e-19,4.05071708177e-16,6.5796896532e-07,4.9,5.979e-10,6.23e-06
4.9,5.97899414325e-10,5.97891041566e-10,5.71389097334e-15,6.9327079208e-20,1.51747019909e-18,3.15703463617e-28,2.65648277972e-15,7.98870675262e-19,5.99618581021e-16,9.79553248492e-07,4.9,5.979e-10,6.23e-06
5.0,5.9789911839e-10,5.97891475561e-10,4.29814384924e-15,3.91926261539e-20,1.91299948985e-18,5.01270539126e-28,3.34146785322e-15,1.26562449139e-18,8.98495930463e-16,1.47451013983e-06,4.9,5.979e-10,6.23e-06
5.1,5.97898660299e-10,5.97891349896e-10,3.10589522423e-15,2.04485545816e-20,2.41126600098e-18,7.95754784289e-28,4.20007203808e-15,2.00355421008e-18,1.36035986522e-15,2.24067744089e-06,4.9,5.979e-10,6.23e-06
5.2,5.97897947881e-10,5.9789059058e-10,2.07623374898e-15,9.13117421309e-21,3.03890931837e-18,1.26301822708e-27,5.27484978627e-15,3.16892652021e-18,2.07757652265e-15,3.43221141948e-06,4.9,5.979e-10,6.23e-06
5.3,5.97896835728e-10,5.97889052194e-10,1.15670250724e-15,2.83228682221e-21,3.82947033365e-18,2.00433955272e-27,6.61799241871e-15,5.00690124774e-18,3.19579423127e-15,5.29230924485e-06,4.9,5.979e-10,6.23e-06
5.4,5.97895094219e-10,5.97886487537e-10,3.00891198048e-16,1.91541877969e-22,4.82517772785e-18,3.18032426746e-27,8.29306417371e-15,7.9010219784e-18,4.94492888407e-15,8.20501912829e-06,4.9,5.979e-10,6.23e-06
5.5,5.97892273748e-10,5.9788188899e-10,4.28670262213e-24,3.88831750742e-38,6.07308890062e-18,5.03888311962e-27,1.03662523698e-14,1.2432445809e-17,7.77357301672e-15,1.29223154882e-05,4.9,5.979e-10,6.23e-06
5.6,5.97887755914e-10,5.97874801855e-10,1.6436964899e-24,5.720299711e-39,7.638734505e-18,7.97661002576e-27,1.29269077841e-14,1.95119988406e-17,1.23034620966e-14,2.04784852587e-05,4.9,5.979e-10,6.23e-06
5.7,5.97880606642e-10,5.97864482231e-10,9.88585067797e-25,2.07058359503e-39,9.6070803557e-18,1.26254690814e-26,1.60842500693e-14,3.0553931575e-17,1.9467627335e-14,3.24357892058e-05,4.9,5.979e-10,6.23e-06
5.8,5.9786929849e-10,5.97849280502e-10,6.84837590981e-25,9.94398713776e-40,1.20813614396e-17,1.99809957213e-26,1.99581938568e-14,4.77125573721e-17,3.07940911731e-14,5.13489043861e-05,4.9,5.979e-10,6.23e-06
5.9,5.97851420738e-10,5.97826648516e-10,5.07071211356e-25,5.45605548325e-40,1.5191155997e-17,3.16171351855e-26,2.46827735892e-14,7.42567418602e-17,4.86942296238e-14,8.12498114642e-05,4.9,5.979e-10,6.23e-06
6.0,5.97823170991e-10,5.97792634287e-10,3.89812268268e-25,3.22734909262e-40,1.90990621057e-17,5.00217659371e-26,3.04025073222e-14,1.15097702079e-16,7.69711492368e-14,0.000128498091802,4.9,5.979e-10,6.23e-06
6.1,5.97778555925e-10,5.97741088883e-10,3.06949023157e-25,2.00310970451e-40,2.40090399771e-17,7.91264739944e-26,3.72655063774e-14,1.77526977852e-16,1.21618915022e-13,0.000203117703341,4.9,5.979e-10,6.23e-06
6.2,5.97708136042e-10,5.97662421242e-10,2.45892164486e-25,1.28691032921e-40,3.01768080513e-17,1.25142696241e-25,4.54124052076e-14,2.72218148584e-16,1.92077743446e-13,0.000320896400315,4.9,5.979e-10,6.23e-06
6.3,5.97597056642e-10,5.97541643689e-10,1.99712979435e-25,0.0,3.7922737559e-17,1.9788060661e-25,5.49604918927e-14,4.14538227713e-16,3.03202957866e-13,0.000506678973016,4.9,5.979e-10,6.23e-06
6.4,5.97421961557e-10,5.9735530456e-10,1.64200100578e-25,0.0,4.76477131202e-17,3.12827444023e-25,6.59831589323e-14,6.26190362587e-16,4.78349071955e-13,0.000799529090622,4.9,5.979e-10,6.23e-06
6.5,5.97146181626e-10,5.97066698585e-10,1.36591993249e-25,0.0,5.9852359783e-17,4.94417356971e-25,7.84860253654e-14,9.37163434795e-16,7.54191074448e-13,0.00126077667474,4.9,5.979e-10,6.23e-06
6.6,5.96712203931e-10,5.96618358253e-10,1.1497091371e-25,0.0,7.51597543203e-17,7.81162095243e-25,9.23826235733e-14,1.38789546367e-15,1.1882396639e-12,0.00198661326088,4.9,5.979e-10,6.23e-06
6.7,5.96030021704e-10,5.95920422012e-10,9.79471239723e-26,0.0,9.43410222399e-17,1.23366576887e-24,1.07473880175e-13,2.03147094333e-15,1.87050288665e-12,0.00312757701262,4.9,5.979e-10,6.23e-06
6.8,5.94959145145e-10,5.94832655401e-10,8.44811219453e-26,0.0,1.18341596683e-16,1.94705281064e-24,1.23435832207e-13,2.93556977197e-15,2.94144925451e-12,0.00491863999897,4.9,5.979e-10,6.23e-06
6.9,5.93281332953e-10,5.93137182618e-10,7.37759794347e-26,0.0,1.4830261351e-16,3.07000713652e-24,1.39818284165e-13,4.18374787998e-15,4.61934412166e-12,0.00772481526495,4.9,5.979e-10,6.23e-06
7.0,5.90659746986e-10,5.90497633014e-10,6.52072754233e-26,0.0,1.85565355319e-16,4.83335951846e-24,1.56053033328e-13,5.8753735206e-15,7.24101410389e-12,0.0121094715072,4.9,5.979e-10,6.23e-06
7.1,5.86580267043e-10,5.86400447179e-10,5.82742242009e-26,0.0,2.31634744552e-16,7.59158966771e-24,1.71465233126e-13,8.12299653026e-15,1.13205772111e-11,0.0189324852933,4.9,5.979e-10,6.23e-06
7.2,5.80271870182e-10,5.80075259617e-10,5.256329919e-26,0.0,2.88057273587e-16,1.18796277336e-23,1.85277693953e-13,1.10448137113e-14,1.76290543044e-11,0.0294834082918,4.9,5.979e-10,6.23e-06
7.3,5.70610667671e-10,5.70398963976e-10,4.77199945057e-26,0.0,3.56137988149e-16,1.84823523654e-23,1.96599565919e-13,1.47479911627e-14,2.72903323615e-11,0.0456419674348,4.9,5.979e-10,6.23e-06
7.4,5.56032550628e-10,5.55808415856e-10,4.34275754894e-26,0.0,4.36387112298e-16,2.85001104697e-23,2.04402191242e-13,1.92961929221e-14,4.18685190011e-11,0.070024166871,4.9,5.979e-10,6.23e-06
7.5,5.34522515948e-10,5.34289824195e-10,3.93952080907e-26,0.0,5.27584662197e-16,4.3363356272e-23,2.07510459857e-13,2.46537085966e-14,6.33786166595e-11,0.106000140578,4.9,5.979e-10,6.23e-06
7.6,5.03815521684e-10,5.03579613879e-10,3.53620011507e-26,0.0,6.25474546708e-16,6.47017064708e-23,2.04677633772e-13,3.06046974694e-14,9.40856672416e-11,0.157358217621,4.9,5.979e-10,6.23e-06
7.7,4.61990986677e-10,4.61758751896e-10,3.11256700443e-26,0.0,7.21498187405e-16,9.39364540272e-23,1.94844339135e-13,3.66689427275e-14,1.35910248392e-10,0.227310609338,4.9,5.979e-10,6.23e-06
7.8,4.08534441376e-10,4.08313919197e-10,2.65970725486e-26,0.0,8.02673530835e-16,1.31536426696e-22,1.77640864024e-13,4.20786411166e-14,1.89366835202e-10,0.316717776592,4.9,5.979e-10,6.23e-06
7.9,3.45510311195e-10,3.45309562706e-10,2.18565801112e-26,0.0,8.54116014814e-16,1.76175332391e-22,1.53983609587e-13,4.59107627812e-14,2.52391000911e-10,0.422126925581,4.9,5.979e-10,6.23e-06
8.0,2.77915650017e-10,2.77741067073e-10,1.71585091665e-26,0.0,8.64456990318e-16,2.24441558317e-22,1.26313703067e-13,4.74047838036e-14,3.19985692432e-10,0.535180381306,4.9,5.979e-10,6.23e-06
