pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
6.2,5.98141353438e-10,5.98095568384e-10,3.08318044996e-25,2.02077917376e-40,3.02219802961e-17,1.25362258165e-25,4.5482125923e-14,2.72706179316e-16,1.08492607075e-13,-0.0004036685707,3.4,5.979e-10,5.98e-05
6.3,5.98078456377e-10,5.98022958213e-10,2.38651029098e-25,1.21222037186e-40,3.79794127647e-17,1.98221813986e-25,5.50449139814e-14,4.15270223146e-16,1.71435507273e-13,-0.000298471946371,3.4,5.979e-10,5.98e-05
6.4,5.97979193877e-10,5.97912430717e-10,1.8923424171e-25,0.0,4.77213864579e-17,3.13375159857e-25,6.60881248005e-14,6.27314616185e-16,2.70748237575e-13,-0.000132453382501,3.4,5.979e-10,5.98e-05
6.5,5.97822648113e-10,5.97743027766e-10,1.53112751422e-25,0.0,5.99527956696e-17,4.9533694339e-25,7.86214437187e-14,9.38950796208e-16,4.27355249825e-13,0.000129372615991,3.4,5.979e-10,5.98e-05
6.6,5.97575916445e-10,5.97481884669e-10,1.26145374725e-25,0.0,7.53048915213e-17,7.82796576051e-25,9.25656026672e-14,1.39086824064e-15,6.74155971556e-13,0.000542036385502,3.4,5.979e-10,5.98e-05
6.7,5.97187327632e-10,5.9707746231e-10,1.05698032424e-25,0.0,9.45645817446e-17,1.23676532305e-24,1.07734077369e-13,2.03667913247e-15,1.06282161223e-12,0.00119195913774,3.4,5.979e-10,5.98e-05
6.8,5.96575855163e-10,5.9644896692e-10,9.00083371324e-26,0.0,1.18707891233e-16,1.95332483891e-24,1.23824355143e-13,2.9451795979e-15,1.67437904975e-12,0.00221465936991,3.4,5.979e-10,5.98e-05
6.9,5.9561474546e-10,5.95469972185e-10,7.78490222532e-26,0.0,1.48935236557e-16,3.08344378684e-24,1.40422060757e-13,4.20227869086e-15,2.63558390069e-12,0.00382213503982,3.4,5.979e-10,5.98e-05
7.0,5.94106420489e-10,5.93943304237e-10,6.83365482683e-26,0.0,1.86702356303e-16,4.86344535454e-24,1.57017299734e-13,5.9122499714e-15,4.14397318146e-12,0.0063448394564,3.4,5.979e-10,5.98e-05
7.1,5.91744969425e-10,5.91563510682e-10,6.08152529925e-26,0.0,2.33733330536e-16,7.66101484909e-24,1.73027319616e-13,8.19768991594e-15,6.50550745007e-12,0.0102944147429,3.4,5.979e-10,5.98e-05
7.2,5.88061143223e-10,5.87861839607e-10,5.47828825443e-26,0.0,2.91987911406e-16,1.20426085427e-23,1.87814757826e-13,1.1196870797e-14,1.01894139053e-11,0.016455689541,3.4,5.979e-10,5.98e-05
7.3,5.82346701505e-10,5.82130592586e-10,4.98398512828e-26,0.0,3.63531122792e-16,1.88672130722e-23,2.00689635937e-13,1.50557520646e-14,1.59039311486e-11,0.0260132103952,3.4,5.979e-10,5.98e-05
7.4,5.73559763233e-10,5.73328516219e-10,4.56528086881e-26,0.0,4.50214554792e-16,2.94047323812e-23,2.10887332291e-13,1.99094671494e-14,2.46909389082e-11,0.0407095446844,3.4,5.979e-10,5.98e-05
7.5,5.60230250614e-10,5.59986325493e-10,4.1928306481e-26,0.0,5.53032152347e-16,4.5456956034e-23,2.1752717884e-13,2.58449098971e-14,3.80205142229e-11,0.0630034276394,3.4,5.979e-10,5.98e-05
7.6,5.40422279212e-10,5.40169194416e-10,3.83967561694e-26,0.0,6.70993471474e-16,6.94128787169e-23,2.1957967387e-13,3.28341286799e-14,5.78285413419e-11,0.0961326656432,3.4,5.979e-10,5.98e-05
7.7,5.11874341578e-10,5.11617001989e-10,3.48115890772e-26,0.0,7.99469619548e-16,1.04091000773e-22,2.15906255991e-13,4.06338632834e-14,8.63765263927e-11,0.143879676238,3.4,5.979e-10,5.98e-05
7.8,4.72498556756e-10,4.72243485652e-10,3.09720636678e-26,0.0,9.28406172253e-16,1.52143785106e-22,2.05470822012e-13,4.8671875476e-14,1.25752352753e-10,0.209736483097,3.4,5.979e-10,5.98e-05
7.9,4.21361690707e-10,4.21116856951e-10,2.67738126884e-26,0.0,1.04166707077e-15,2.14863768877e-22,1.8779851543e-13,5.59935731763e-14,1.76889254357e-10,0.295263939276,3.4,5.979e-10,5.98e-05
8.0,3.59909214891e-10,3.59683118046e-10,2.22699309649e-26,0.0,1.11952140049e-15,2.90666716298e-22,1.63584575512e-13,6.13927477994e-14,2.3834176054e-10,0.39804446414,3.4,5.979e-10,5.98e-05
8.1,2.92591589063e-10,2.92391603332e-10,1.76927875581e-26,0.0,1.14521663599e-15,3.74271993142e-22,1.35045009302e-13,6.37955041635e-14,3.05659412402e-10,0.510634572566,3.4,5.979e-10,5.98e-05
8.2,2.25935529493e-10,2.25766164775e-10,1.33862280651e-26,0.0,1.11277957009e-15,4.5777420352e-22,1.0551092789e-13,6.27410092537e-14,3.72315494541e-10,0.622118197872,3.4,5.979e-10,5.98e-05
8.3,1.66220741992e-10,1.66082809411e-10,9.6661993301e-27,0.0,1.03017869019e-15,5.33458423764e-22,7.82964283877e-14,5.86059733813e-14,4.32030301999e-10,0.721992403425,3.4,5.979e-10,5.98e-05
8.4,1.1733346479e-10,1.17224572582e-10,6.70346105143e-27,0.0,9.15054971835e-16,5.96461015611e-22,5.55950487459e-14,5.23821041368e-14,4.80917597382e-10,0.803757376166,3.4,5.979e-10,5.98e-05
8.5,8.01762728587e-11,8.00921560166e-11,4.5009865541e-27,0.0,7.86783340429e-16,6.4555843899e-22,3.81195138912e-14,4.52105442889e-14,5.18074806536e-10,0.865903540962,3.4,5.979e-10,5.98e-05
8.6,5.34963030168e-11,5.34321652788e-11,2.94932477232e-27,0.0,6.60531116289e-16,6.82205862789e-22,2.54630767665e-14,3.80141295064e-14,5.44754793464e-10,0.910526337152,3.4,5.979e-10,5.98e-05
8.7,3.51098543565e-11,3.50612480043e-11,1.89840218246e-27,0.0,5.45411340974e-16,7.09057960972e-22,1.66925483633e-14,3.13683917629e-14,5.63141259921e-10,0.941278049245,3.4,5.979e-10,5.98e-05
8.8,2.27927038507e-11,2.2755915125e-11,1.20614130768e-27,0.0,4.45420243785e-16,7.28876225144e-22,1.07992558301e-14,2.55440488455e-14,5.75458429843e-10,0.961878735824,3.4,5.979e-10,5.98e-05
8.9,1.46956394014e-11,1.46677486741e-11,7.5885317388e-28,0.0,3.61227927881e-16,7.44010725244e-22,6.92180546178e-15,2.06076932463e-14,5.83555516339e-10,0.975421242011,3.4,5.979e-10,5.98e-05
9.0,9.43734897427e-12,9.41613714036e-12,4.73727451105e-28,0.0,2.91733324226e-16,7.56279541235e-22,4.40681640976e-15,1.65132834291e-14,5.88813832605e-10,0.984215840485,3.4,5.979e-10,5.98e-05
9.1,6.04858407057e-12,6.0323931574e-12,2.93751274535e-28,0.0,2.35093320841e-16,7.67035899373e-22,2.79135757329e-15,1.31644615176e-14,5.92202628509e-10,0.989883619216,3.4,5.979e-10,5.98e-05
9.2,3.87460521089e-12,3.8622046067e-12,1.81016109728e-28,0.0,1.89301068335e-16,7.77291874004e-22,1.7607437046e-15,1.0450558645e-14,5.94376645184e-10,0.9935196434,3.4,5.979e-10,5.98e-05
9.3,2.48339651846e-12,2.47387271442e-12,1.10863047339e-28,0.0,1.52468074106e-16,7.8783966521e-22,1.10652575219e-15,8.2648094254e-15,5.9576790053e-10,0.995846468442,3.4,5.979e-10,5.98e-05
9.4,1.59403034358e-12,1.58670236333e-12,6.74772084656e-29,0.0,1.22937324405e-16,7.99352219588e-22,6.92880357964e-16,6.51216176374e-15,5.96657324695e-10,0.997333951591,3.4,5.979e-10,5.98e-05
9.5,1.02546980565e-12,1.01982667449e-12,4.08119673565e-29,0.0,9.93094279626e-17,8.12462687418e-22,4.32244314153e-16,5.11157660055e-15,5.97225957677e-10,0.99828488074,3.4,5.979e-10,5.98e-05
9.6,6.61691604294e-13,6.57346938584e-13,2.45293025209e-29,0.0,8.04285455067e-17,8.27828165299e-22,2.68563580941e-16,3.99567275511e-15,5.97589826672e-10,0.998893307235,3.4,5.979e-10,5.98e-05
9.7,4.28580210095e-13,4.25239473951e-13,1.46538137907e-29,0.0,6.5352722846e-17,8.46184458342e-22,1.66127661219e-16,3.1092549137e-15,5.97823052102e-10,0.999283190818,3.4,5.979e-10,5.98e-05
9.8,2.78874821852e-13,2.76311733044e-13,8.70582678426e-30,0.0,5.33207025688e-17,8.68398746829e-22,1.02265693642e-16,2.40750154305e-15,5.97972900924e-10,0.999533576147,3.4,5.979e-10,5.98e-05
9.9,1.82462231279e-13,1.80501706921e-13,5.14790089586e-30,0.0,4.3720626493e-17,8.95527642878e-22,6.2624640766e-17,1.85417819518e-15,5.98069494103e-10,0.99969482818,3.4,5.979e-10,5.98e-05
10.0,1.20156034317e-13,1.18661799928e-13,3.03330547665e-30,0.0,3.60626721894e-17,9.28889874674e-22,3.81397218944e-17,1.42003106689e-15,5.9813202782e-10,0.999799036571,3.4,5.979e-10,5.98e-05
2.0,5.98249630263e-10,5.94619464813e-10,3.59617533745e-12,3.39876556954e-14,1.39071526704e-21,3.28182892194e-34,2.45568676224e-18,8.37980015542e-25,9.12545038826e-19,-0.000584763778404,3.3,5.979e-10,5.98e-05
2.1,5.98249630128e-10,5.95237377895e-10,2.98927304498e-12,2.29759925177e-14,1.80839326139e-21,5.42911285253e-34,3.19320155587e-18,1.38614824742e-24,9.56614722594e-19,-0.000584763552198,3.3,5.979e-10,5.98e-05
2.2,5.98249630737e-10,5.95749835981e-10,2.48423288973e-12,1.55577244472e-14,2.34426402532e-21,8.94487975115e-34,4.1394091448e-18,2.28362957442e-24,1.00484215057e-18,-0.000584764570597,3.3,5.979e-10,5.98e-05
2.3,5.98249631779e-10,5.96173883166e-10,2.06518138814e-12,1.0561871037e-14,3.0302581545e-21,1.46819490514e-33,5.3506855615e-18,3.74809619754e-24,1.05975498419e-18,-0.000584766314327,3.3,5.979e-10,5.98e-05
2.4,5.98249633001e-10,5.9652433211e-10,1.71810019574e-12,7.19379281762e-15,3.9067420537e-21,2.40154332669e-33,6.89829867341e-18,6.13052173807e-24,1.12466550159e-18,-0.000584768356816,3.3,5.979e-10,5.98e-05
2.5,5.98249634214e-10,5.96813939236e-10,1.43076866344e-12,4.91743785173e-15,5.02475082292e-21,3.91587752776e-33,8.87234856112e-18,9.99583539988e-24,1.2036663105e-18,-0.000584770386986,3.3,5.979e-10,5.98e-05
2.6,5.98249635294e-10,5.97053533409e-10,1.19271724798e-12,3.37324328209e-15,6.44880745171e-21,6.36695066578e-33,1.13867417885e-17,1.62519883991e-23,1.30154342859e-18,-0.000584772191928,3.3,5.979e-10,5.98e-05
2.7,5.98249636172e-10,5.97252140605e-10,9.95159845065e-13,2.3211282962e-15,8.26046958321e-21,1.03257815053e-32,1.45854480676e-17,2.63562846072e-23,1.42368619758e-18,-0.000584773661373,3.3,5.979e-10,5.98e-05
2.8,5.98249636814e-10,5.97417150423e-10,8.30866606084e-13,1.60112394546e-15,1.05627840448e-20,1.67077952927e-32,1.86503563269e-17,4.26449018e-23,1.57612175212e-18,-0.000584774734426,3.3,5.979e-10,5.98e-05
2.9,5.98249637207e-10,5.97554539165e-10,6.93967736387e-13,1.10648099039e-15,1.34858858244e-20,2.69789071942e-32,2.38111457893e-17,6.88587002101e-23,1.7657730847e-18,-0.000584775392328,3.3,5.979e-10,5.98e-05
3.0,5.98249637364e-10,5.97669123136e-10,5.79718241081e-13,7.65612103957e-16,1.71940481631e-20,4.34841651978e-32,3.03577101876e-17,1.10981648422e-22,2.00097232953e-18,-0.000584775655249,3.3,5.979e-10,5.98e-05
3.1,5.98249637294e-10,5.97764800375e-10,4.84268065201e-13,5.30176191136e-16,2.18945710834e-20,6.99715416972e-32,3.86558139319e-17,1.78576938627e-22,2.29223341379e-18,-0.000584775537799,3.3,5.979e-10,5.98e-05
3.2,5.98249637009e-10,5.97844752486e-10,4.04468031386e-13,3.67297114315e-16,2.78489920544e-20,1.12426340971e-31,4.91668253647e-17,2.86915096314e-22,2.65332741634e-18,-0.000584775061252,3.3,5.979e-10,5.98e-05
3.3,5.98249636516e-10,5.97911599357e-10,3.37720168315e-13,2.54482046601e-16,3.53872239579e-20,1.80399838311e-31,6.24725824902e-17,4.60361919766e-22,3.10278500324e-18,-0.00058477423651,3.3,5.979e-10,5.98e-05
3.4,5.98249635824e-10,5.97967513207e-10,2.81866990413e-13,1.76274358841e-16,4.49253805911e-20,2.89124062033e-31,7.93067115529e-17,7.37769664191e-22,3.66605227563e-18,-0.000584773079026,3.3,5.979e-10,5.98e-05
3.5,5.98249634922e-10,5.98014302405e-10,2.35109843731e-13,1.22021497156e-16,5.69882463281e-20,4.62876688551e-31,1.00594054395e-16,1.18105239666e-21,4.37865633484e-18,-0.000584771570646,3.3,5.979e-10,5.98e-05
3.6,5.98249633784e-10,5.98053474533e-10,1.9594730796e-13,8.43683124524e-17,7.22375932572e-20,7.40333320205e-31,1.27500274174e-16,1.88882068343e-21,5.29092320205e-18,-0.000584769666755,3.3,5.979e-10,5.98e-05
3.7,5.98249632369e-10,5.98086285488e-10,1.63127061817e-13,5.82302664745e-17,9.15078579297e-20,1.18307840789e-30,1.61494223691e-16,3.01805184781e-21,6.47507735549e-18,-0.000584767300151,3.3,5.979e-10,5.98e-05
3.8,5.98249630594e-10,5.9811377914e-10,1.35606818189e-13,4.00890634548e-17,1.15851076588e-19,1.88913505311e-30,2.0442629465e-16,4.81851731328e-21,8.03600416371e-18,-0.000584764331875,3.3,5.979e-10,5.98e-05
3.9,5.9824962833e-10,5.98136820546e-10,1.12521495384e-13,2.75075790104e-17,1.46593463356e-19,3.01446738587e-30,2.58626740348e-16,7.68745289907e-21,1.01276745552e-17,-0.000584760545473,3.3,5.979e-10,5.98e-05
4.0,5.9824962537e-10,5.9815612452e-10,9.31548285141e-14,1.87952186803e-17,1.85406628031e-19,4.80714423127e-30,3.2702892372e-16,1.22563334304e-20,1.29783735443e-17,-0.000584755595293,3.3,5.979e-10,5.98e-05
4.1,5.98249621405e-10,5.98172280696e-10,7.69143544259e-14,1.27770241593e-17,2.34397204621e-19,7.66160528044e-30,4.13323606765e-16,1.95285325399e-20,1.69296891236e-17,-0.000584748963612,3.3,5.979e-10,5.98e-05
4.2,5.98249615944e-10,5.9818577557e-10,6.33092605268e-14,8.63453117418e-18,2.96219643237e-19,1.2204837157e-29,5.22151823809e-16,3.10975817668e-20,2.24970952099e-17,-0.000584739829669,3.3,5.979e-10,5.98e-05
4.3,5.98249608234e-10,5.9819701167e-10,5.19309984547e-14,5.79625883073e-18,3.74218160586e-19,1.94331921417e-29,6.5934556887e-16,4.94929977729e-20,3.04645152109e-17,-0.000584726934773,3.3,5.979e-10,5.98e-05
4.4,5.98249597109e-10,5.9820632368e-10,4.24367869877e-14,3.86243725868e-18,4.7260541262e-19,3.0929566324e-29,8.32227527379e-16,7.87278430086e-20,4.20324516582e-17,-0.000584708327063,3.3,5.979e-10,5.98e-05
4.5,5.98249580768e-10,5.98213991375e-10,3.45361345553e-14,2.55323066609e-18,5.9668742618e-19,4.92080742068e-29,1.04998332693e-15,1.25164976264e-19,5.90506520908e-17,-0.000584680996913,3.3,5.979e-10,5.98e-05
4.6,5.98249556398e-10,5.98220249315e-10,2.79803357555e-14,1.67298430624e-18,7.53146803502e-19,7.82609829385e-29,1.32412224726e-15,1.98886138515e-19,8.43842971273e-17,-0.000584640237225,3.3,5.979e-10,5.98e-05
4.7,5.98249519604e-10,5.98225293567e-10,2.25546409134e-14,1.08535648519e-18,9.50399322294e-19,1.24426477677e-28,1.66904477596e-15,3.15853225624e-19,1.22491223399e-16,-0.000584578698673,3.3,5.979e-10,5.98e-05
4.8,5.98249463514e-10,5.98229285798e-10,1.80725824834e-14,6.95858640916e-19,1.1990429589e-18,1.97765294202e-28,2.10273759883e-15,5.01315287778e-19,1.80332882954e-16,-0.000584484887633,3.3,5.979e-10,5.98e-05
4.9,5.98249377325e-10,5.98232355114e-10,1.43718462644e-14,4.39486928236e-19,1.51242327293e-18,3.14244394631e-28,2.6476179896e-15,7.95169943915e-19,2.68813340156e-16,-0.00058434073474,3.3,5.979e-10,5.98e-05
5.0,5.98249244044e-10,5.98234597944e-10,1.13111114427e-14,2.71911093234e-19,1.90734527355e-18,4.9920048474e-28,3.33154912787e-15,1.26038224632e-18,4.05054064592e-16,-0.00058411781919,3.3,5.979e-10,5.98e-05
5.1,5.9824903689e-10,5.9823607587e-10,8.76741085771e-15,1.63194394522e-19,2.40496967023e-18,7.92833015572e-28,4.18904432528e-15,1.99616941205e-18,6.15992074501e-16,-0.000583771349691,3.3,5.979e-10,5.98e-05
5.2,5.98248713619e-10,5.98236810944e-10,6.6337226079e-15,9.33403745029e-20,3.03194120735e-18,1.25891519522e-27,5.26266898388e-15,3.15858105161e-18,9.44073916653e-16,-0.000583230673034,3.3,5.979e-10,5.98e-05
5.3,5.98248207501e-10,5.98236777357e-10,4.8166484967e-15,4.91676428948e-20,3.8218091053e-18,1.99860726636e-27,6.6046312488e-15,4.99249088465e-18,1.4562695209e-15,-0.00058238417906,3.3,5.979e-10,5.98e-05
5.4,5.98247413058e-10,5.98235887677e-10,3.23414070198e-15,2.21503305456e-20,4.81681512127e-18,3.17235913276e-27,8.27852063403e-15,7.88107224521e-18,2.25834557821e-15,-0.000581055457413,3.3,5.979e-10,5.98e-05
5.5,5.98246163483e-10,5.98233970577e-10,1.81330400488e-15,6.95843262539e-21,6.07014419319e-18,5.03463743144e-27,1.03611025694e-14,1.24218232423e-17,3.51747215397e-15,-0.000578965517163,3.3,5.979e-10,5.98e-05
5.6,5.98244194812e-10,5.98230735283e-10,4.88338190058e-16,5.04372178032e-22,7.64875701465e-18,7.98898255319e-27,1.29439981805e-14,1.95424590391e-17,5.49803337102e-15,-0.000575672874263,3.3,5.979e-10,5.98e-05
5.7,5.98241030019e-10,5.9822487435e-10,4.20388254427e-24,3.73873516645e-38,9.62547732323e-18,1.2655173584e-26,1.61154171286e-14,3.06265120684e-17,8.67644605173e-15,-0.000570379693408,3.3,5.979e-10,5.98e-05
5.8,5.98235976575e-10,5.98215921989e-10,1.50484762927e-24,4.79468999058e-39,1.21031279104e-17,2.00249168611e-26,1.99946641213e-14,4.78186588382e-17,1.37482064702e-14,-0.000561927705412,3.3,5.979e-10,5.98e-05
5.9,5.98227975245e-10,5.98203160133e-10,8.61427947297e-25,1.57251720188e-39,1.52170057829e-17,3.16822415895e-26,2.47254831263e-14,7.44117793884e-17,2.17719335376e-14,-0.000548545316274,3.3,5.979e-10,5.98e-05
6.0,5.98215315203e-10,5.9818472804e-10,5.73230039436e-25,6.96994659674e-40,1.91299900541e-17,5.01188453468e-26,3.04527080267e-14,1.15324737243e-16,3.44591617086e-14,-0.000527371136716,3.3,5.979e-10,5.98e-05
6.1,5.98195297053e-10,5.98157770172e-10,4.11009316964e-25,3.58693237581e-40,2.40465102521e-17,7.9272758729e-26,3.73249736676e-14,1.77861400613e-16,5.45100248099e-14,-0.000493890371881,3.3,5.979e-10,5.98e-05
6.2,5.98163664089e-10,5.98117877327e-10,3.08329546132e-25,2.02085456035e-40,3.02231075746e-17,1.25366934171e-25,4.54838224102e-14,2.72716351279e-16,8.61819555818e-14,-0.000440983590975,3.3,5.979e-10,5.98e-05
6.3,5.98113707794e-10,5.98058206359e-10,2.38665096365e-25,1.21229183072e-40,3.79816513136e-17,1.98233497399e-25,5.50481583836e-14,4.15294699587e-16,1.36184090379e-13,-0.000357430664053,3.3,5.979e-10,5.98e-05
6.4,5.98034858946e-10,5.9796808957e-10,1.89251858203e-25,0.0,4.7725828776e-17,3.13404331518e-25,6.60942768305e-14,6.27373011822e-16,2.1508298989e-13,-0.000225554349499,3.3,5.979e-10,5.98e-05
6.5,5.97910492783e-10,5.97830860736e-10,1.53135250815e-25,0.0,5.99616051929e-17,4.95409728688e-25,7.86329964501e-14,9.3908876678e-16,3.39510222747e-13,-1.75493943791e-05,3.3,5.979e-10,5.98e-05
6.6,5.97714446424e-10,5.97620392849e-10,1.26174618676e-25,0.0,7.53223486897e-17,7.82978043825e-25,9.2587061212e-14,1.3911906715e-15,5.35625264863e-13,0.00031034215806,3.3,5.979e-10,5.98e-05
6.7,5.97405609903e-10,5.97295704424e-10,1.05736667944e-25,0.0,9.4599146726e-17,1.23721738203e-24,1.07773456008e-13,2.03742357332e-15,8.44537800968e-13,0.000826877566959,3.3,5.979e-10,5.98e-05
6.8,5.96919458253e-10,5.96792496927e-10,9.00601793887e-26,0.0,1.18776262073e-16,1.95444987325e-24,1.23895672889e-13,2.94687590037e-15,1.33077259752e-12,0.0016399761624,3.3,5.979e-10,5.98e-05
6.9,5.9615490451e-10,5.96009999941e-10,7.7919624409e-26,0.0,1.49070304915e-16,3.08624014102e-24,1.40549408584e-13,4.20608970914e-15,2.09541733947e-12,0.00291870796181,3.3,5.979e-10,5.98e-05
7.0,5.94954022504e-10,5.94790673536e-10,6.843404462e-26,0.0,1.86968721502e-16,4.87038395223e-24,1.57241313735e-13,5.92068488094e-15,3.29637116511e-12,0.00492720772079,3.3,5.979e-10,5.98e-05
7.1,5.93071385277e-10,5.92889519789e-10,6.09515745139e-26,0.0,2.34257251443e-16,7.67818726387e-24,1.73415165975e-13,8.2160653036e-15,5.17909159487e-12,0.0080759570545,3.3,5.979e-10,5.98e-05
7.2,5.90128365383e-10,5.89928361151e-10,5.49754645092e-26,0.0,2.93014341777e-16,1.20849421402e-23,1.88474986439e-13,1.12362313579e-14,8.12219173394e-12,0.0129982181245,3.3,5.979e-10,5.98e-05
7.3,5.85548238396e-10,5.85330941386e-10,5.01138567136e-26,0.0,3.65529688562e-16,1.89709383452e-23,2.0179295668e-13,1.51385232695e-14,1.27023942334e-11,0.0206585743508,3.3,5.979e-10,5.98e-05
7.4,5.7847008232e-10,5.7823685557e-10,4.60436528567e-26,0.0,4.54068899276e-16,2.96564700543e-23,2.12692765702e-13,2.00799146375e-14,1.97806197675e-11,0.0324969354079,3.3,5.979e-10,5.98e-05
7.5,5.67650007359e-10,5.67402851665e-10,4.24836160144e-26,0.0,5.6035657594e-16,4.60589933471e-23,2.20408134617e-13,2.6187202941e-14,3.06007573539e-11,0.0505937324655,3.3,5.979e-10,5.98e-05
7.6,5.51384217721e-10,5.51125999347e-10,3.9175604667e-26,0.0,6.84603917997e-16,7.0820851054e-23,2.24033632762e-13,3.35001368424e-14,4.68666020336e-11,0.0777985988946,3.3,5.979e-10,5.98e-05
7.7,5.27539740791e-10,5.27274525584e-10,3.58769724731e-26,0.0,8.23936580818e-16,1.07276600764e-22,2.22513848996e-13,4.1877421614e-14,7.07111271804e-11,0.117678975094,3.3,5.979e-10,5.98e-05
7.8,4.93848673013e-10,4.93582076378e-10,3.23715655373e-26,0.0,9.70356730383e-16,1.59018487931e-22,2.14755137112e-13,5.08711415921e-14,1.04402236499e-10,0.174027976228,3.3,5.979e-10,5.98e-05
7.9,4.48644809118e-10,4.48384122408e-10,2.85074264021e-26,0.0,1.10911488268e-15,2.28776170584e-22,1.99958445434e-13,5.96191498382e-14,1.49606135948e-10,0.249632364746,3.3,5.979e-10,5.98e-05
8.0,3.92031847929e-10,3.9178557148e-10,2.42575800986e-26,0.0,1.21944096765e-15,3.16609312739e-22,1.78184832056e-13,6.68721754722e-14,2.06219127508e-10,0.344318702243,3.3,5.979e-10,5.98e-05
8.1,3.26947839361e-10,3.26724371208e-10,1.97702939525e-26,0.0,1.27968853784e-15,4.18219194323e-22,1.50902060585e-13,7.12864034544e-14,2.71303162113e-10,0.453173040038,3.3,5.979e-10,5.98e-05
8.2,2.59099563183e-10,2.58905338202e-10,1.53511383817e-26,0.0,1.27611934141e-15,5.24968762769e-22,1.20998389252e-13,7.1950471851e-14,3.39151460863e-10,0.566650672047,3.3,5.979e-10,5.98e-05
8.3,1.95215403531e-10,1.95053410725e-10,1.13523245616e-26,0.0,1.20987757267e-15,6.26512068329e-22,9.19540400927e-14,6.8828886952e-14,4.03035640473e-10,0.673498237948,3.3,5.979e-10,5.98e-05
8.4,1.40575255035e-10,1.40444793108e-10,8.03130689616e-27,0.0,1.09631200125e-15,7.14609929536e-22,6.66074945755e-14,6.27581195065e-14,4.5767580715e-10,0.764885005795,3.3,5.979e-10,5.98e-05
8.5,9.75508304946e-11,9.74484851561e-11,5.47637186778e-27,0.0,9.57282813821e-16,7.85453843117e-22,4.63801832203e-14,5.50078716066e-14,5.00700248914e-10,0.83684423734,3.3,5.979e-10,5.98e-05
8.6,6.58237880925e-11,6.57448706977e-11,3.62895660727e-27,0.0,8.12741398898e-16,8.3941079119e-22,3.13306914795e-14,4.67739611219e-14,5.32427308398e-10,0.889908365793,3.3,5.979e-10,5.98e-05
8.7,4.35390716416e-11,4.34787958164e-11,2.35417319972e-27,0.0,6.76354369891e-16,8.79289472347e-22,2.07001159976e-14,3.88993539966e-14,5.54712042645e-10,0.927180010634,3.3,5.979e-10,5.98e-05
8.8,2.84140117773e-11,2.83681499397e-11,1.50360905515e-27,0.0,5.55273131509e-16,9.08637156838e-22,1.34626494515e-14,3.18439141085e-14,5.69837121925e-10,0.952476983146,3.3,5.979e-10,5.98e-05
8.9,1.83837849792e-11,1.83488945521e-11,9.49301617276e-28,0.0,4.51884832625e-16,9.3073413222e-22,8.65896200266e-15,2.57795792929e-14,5.79867370769e-10,0.969252742968,3.3,5.979e-10,5.98e-05
9.0,1.18325871615e-11,1.18059916765e-11,5.93961454776e-28,0.0,3.6577644793e-16,9.48226415131e-22,5.52528463133e-15,2.07044230233e-14,5.86418594422e-10,0.980209755542,3.3,5.979e-10,5.98e-05
9.1,7.59483370767e-12,7.57450377728e-12,3.68845352508e-28,0.0,2.95192173303e-16,9.63119638244e-22,3.50493542518e-15,1.652980183e-14,5.90656378876e-10,0.987297485018,3.3,5.979e-10,5.98e-05
9.2,4.86967264987e-12,4.85408735027e-12,2.27504264576e-28,0.0,2.37916945023e-16,9.76914233354e-22,2.21293396186e-15,1.31344477248e-14,5.93381577749e-10,0.991855372721,3.3,5.979e-10,5.98e-05
9.3,3.12305419398e-12,3.11107730832e-12,1.39418455673e-28,0.0,1.91739842875e-16,9.90766457173e-22,1.39153770451e-15,1.03936071193e-14,5.95128242855e-10,0.994776627874,3.3,5.979e-10,5.98e-05
9.4,2.0053817649e-12,1.99616274469e-12,8.48902058468e-29,0.0,1.54662218049e-16,1.0056310228e-21,8.71683303018e-16,8.19267368553e-15,5.96245973276e-10,0.996645957911,3.3,5.979e-10,5.98e-05
9.5,1.29041726512e-12,1.28331613564e-12,5.13564291691e-29,0.0,1.24967697462e-16,1.02237615705e-21,5.43921939614e-16,6.43223882418e-15,5.96961010219e-10,0.997841750686,3.3,5.979e-10,5.98e-05
9.6,8.32781877056e-13,8.27313832969e-13,3.08717210493e-29,0.0,1.01224550319e-16,1.04187553369e-21,3.38004716375e-16,5.02881377877e-15,5.97418736401e-10,0.998607155248,3.3,5.979e-10,5.98e-05
9.7,5.39450452508e-13,5.35245494878e-13,1.84446372034e-29,0.0,8.22589449561e-17,1.06508555038e-21,2.09103546793e-16,3.91359407317e-15,5.97712181859e-10,0.999097758066,3.3,5.979e-10,5.98e-05
9.8,3.51040229352e-13,3.4781388114e-13,1.09586638638e-29,0.0,6.71186862068e-17,1.09311731059e-21,1.28729342835e-16,3.03049908991e-15,5.97900735518e-10,0.999412878024,3.3,5.979e-10,5.98e-05
